"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output giraph_roadNet_fair_worker2_4G_32partition.csv 1",,,,"Date:","17 Dec 2025 15:23:55 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
17-12 15:27:56,1.000,0.750,97.767,0,0,1239276,4358520,34740,1775072,3111.550,1953.345,0,0
17-12 15:27:57,1.000,0.250,98.226,0,0,1239272,4358520,34744,1775072,1096.733,2149.476,0,7.998
17-12 15:27:58,1.000,0.500,97.511,0.250,0,1239272,4358520,34752,1775064,2786.313,956.107,0,44.005
17-12 15:27:59,2.000,0,97.003,0,0,1239260,4358520,34752,1775072,2681.097,1799.065,0,0
17-12 15:28:00,0.250,0.500,97.987,0,0,1239260,4358520,34752,1775072,1138.847,2183.707,0,0
17-12 15:28:01,1.250,0.500,98.507,0,0,1239260,4358520,34752,1775072,1594.111,1845.128,0,0
17-12 15:28:02,0.500,0.500,97.493,0,0,1239260,4358520,34752,1775072,1341.909,1732.883,0,0
17-12 15:28:03,1.749,0.750,96.951,0,0,1239220,4358520,34760,1775104,1408.289,2356.810,0,31.984
17-12 15:28:04,0.750,0.500,98.056,0,0,1239220,4358520,34760,1775104,1468.831,1842.043,0,0
17-12 15:28:05,0.500,0.500,98.219,0,0,1239220,4358520,34760,1775104,1449.537,1828.416,0,0
17-12 15:28:06,0.500,0.250,98.021,0,0,1239220,4358520,34760,1775104,1163.255,2196.482,0,0
17-12 15:28:07,4.250,5.000,89.498,0,0,1244832,4352908,34760,1775104,3409.920,1898.955,0,0
17-12 15:28:08,0.750,0.750,97.493,0,0,1243380,4354372,34760,1775108,3516.750,2176.845,0,35.997
17-12 15:28:09,1.000,0.500,97.779,0,0,1243368,4354372,34772,1775108,1157.344,2204.655,0,96.029
17-12 15:28:10,0.499,0,97.643,0,0,1243368,4354372,34772,1775108,1682.160,1988.825,0,0
17-12 15:28:11,1.000,0.500,97.755,0,0,1243368,4354372,34772,1775108,3023.156,1899.098,0,0
17-12 15:28:12,1.001,0.501,97.362,0.250,0,1243368,4354372,34772,1775108,1218.407,2206.548,0,676.782
17-12 15:28:13,0.500,0.250,97.942,0,0,1243368,4354372,34772,1775108,1581.069,2831.332,0,0
17-12 15:28:14,1.000,0.500,98.229,0,0,1243368,4354372,34772,1775108,1341.720,1724.640,0,3.999
17-12 15:28:15,0.500,0.250,97.988,0,0,1243360,4354372,34780,1775108,1933.772,3037.642,0,59.993
17-12 15:28:16,4.244,0.499,94.871,0,0,1243356,4354372,34780,1775112,3219.621,1854.478,0,0
17-12 15:28:17,0.250,0.250,98.108,0,0,1243356,4354372,34780,1775112,3100.417,2283.517,0,140.154
17-12 15:28:18,1.001,0.751,98.092,0,0,1243356,4354372,34780,1775112,1164.090,2198.057,0,0
17-12 15:28:19,0.250,0.500,98.252,0,0,1243356,4354372,34780,1775112,1342.023,1733.029,0,0
17-12 15:28:20,1.750,0.500,96.496,0,0,1243356,4354372,34788,1775104,2930.891,1832.932,0,35.999
17-12 15:28:21,0.999,0.250,98.169,0,0,1243348,4354372,34788,1775112,1096.090,2140.224,0,0
17-12 15:28:22,0.751,0.250,98.090,0,0,1243348,4354372,34788,1775112,1417.300,1800.652,0,0
17-12 15:28:23,1.250,1.250,97.249,0.250,0,1241680,4356040,34804,1775096,1539.984,1973.979,0,51.999
17-12 15:28:24,3.249,4.499,90.234,0,0,1245544,4352148,34804,1775132,3101.443,4648.166,0,11.998
17-12 15:28:25,1.000,1.750,96.501,0,0,1245800,4351896,34804,1775124,1450.010,1907.013,0,0
17-12 15:28:26,1.250,0.250,97.760,0,0,1245812,4351896,34804,1775112,2889.309,1799.193,0,0
17-12 15:28:27,1.000,0.750,97.763,0,0,1245808,4351896,34804,1775116,1347.182,2392.322,0,0
17-12 15:28:28,0.750,0.250,98.232,0,0,1245796,4351896,34816,1775116,3289.409,2202.604,0,107.981
17-12 15:28:29,1.249,0.500,97.707,0,0,1245792,4351896,34816,1775120,2947.688,1844.179,0,0
17-12 15:28:30,0.250,0,97.805,0,0,1245792,4351896,34816,1775120,1139.642,2185.232,0,0
17-12 15:28:31,1.000,0.750,98.238,0,0,1245792,4351896,34816,1775120,1341.833,1724.785,0,0
17-12 15:28:32,1.750,0.250,97.009,0,0,1245792,4351896,34816,1775120,1342.119,1733.154,0,0
17-12 15:28:33,0.750,0.250,98.242,0,0,1245792,4351896,34816,1775120,1096.913,2141.829,0,4.000
17-12 15:28:34,0.500,0.500,98.225,0,0,1245784,4351896,34824,1775120,1341.656,1724.557,0,31.992
17-12 15:28:35,1.249,0.500,97.444,0,0,1245784,4351896,34824,1775120,2929.321,1831.950,0,0
17-12 15:28:36,0.501,0.501,98.610,0,0,1245784,4351896,34824,1775120,1218.354,2198.443,0,0
17-12 15:28:37,0.750,0.500,97.968,0,0,1245784,4351896,34824,1775120,3222.951,1798.415,0,0
17-12 15:28:38,0.750,0.500,98.250,0,0,1245784,4351896,34824,1775120,1401.998,1778.997,0,4.000
17-12 15:28:39,0.750,0.250,97.462,0,0,1246208,4351404,34824,1775120,1356.468,2269.110,0,0
17-12 15:28:40,0.750,0.750,98.290,0.250,0,1246200,4351404,34832,1775120,1384.570,1767.728,0,36.015
17-12 15:28:41,1.500,0.500,96.750,0,0,1246200,4351404,34832,1775120,2889.006,1799.004,0,0
17-12 15:28:42,0.750,0.750,98.439,0,0,1246200,4351404,34832,1775120,1096.320,2148.667,0,0
17-12 15:28:43,0.500,0,98.319,0,0,1246200,4351404,34832,1775120,1402.983,1788.254,0,0
17-12 15:28:44,0.750,0.500,98.243,0,0,1246200,4351404,34832,1775120,1407.907,1778.882,0,0
17-12 15:28:45,1.750,0.500,98.007,0,0,1246200,4351404,34832,1775120,2698.196,3834.278,0,20.001
17-12 15:28:46,0.500,0.250,97.774,0,0,1246192,4351404,34840,1775120,3224.800,2193.544,0,28.007
17-12 15:28:47,1.749,0.500,96.965,0,0,1246192,4351404,34840,1775120,2887.943,1790.345,0,0
17-12 15:28:48,1.000,0.500,97.998,0,0,1246192,4351404,34840,1775120,1096.973,2141.947,0,47.999
17-12 15:28:49,1.750,0.250,97.760,0,0,1246192,4351404,34840,1775120,1466.156,1785.190,0,0
17-12 15:28:50,0.500,0.500,97.972,0,0,1246188,4351404,34840,1775124,2930.154,1832.471,0,75.978
17-12 15:28:51,1.000,0,98.015,0.250,0,1246176,4351404,34852,1775124,1097.172,2142.337,0,60.009
17-12 15:28:52,0.750,0.750,98.252,0,0,1246176,4351404,34852,1775124,1342.023,1725.030,0,0
17-12 15:28:53,0.750,0,97.522,0,0,1246176,4351404,34852,1775124,1342.306,1733.395,0,8.002
17-12 15:28:54,1.000,0.500,98.246,0,0,1246176,4351404,34852,1775124,1096.951,2141.904,0,343.985
17-12 15:28:55,1.250,0.500,97.239,0,0,1246176,4351404,34852,1775124,3331.620,1964.776,0,11.999
17-12 15:28:56,0.750,0.750,98.239,0,0,1246176,4351404,34852,1775124,2888.689,1790.807,0,0
17-12 15:28:57,0.750,0.500,98.006,0,0,1246176,4351404,34860,1775116,1097.071,2150.140,0,64.004
17-12 15:28:58,0.750,0.250,98.252,0,0,1246168,4351404,34860,1775124,3284.063,1853.035,0,4.000
17-12 15:28:59,0.750,0.250,97.764,0,0,1246168,4351404,34860,1775124,990.142,1618.232,0,4.001
17-12 15:29:00,0.999,0.500,98.192,0,0,1246164,4351404,34860,1775128,3036.208,2355.610,0,0
17-12 15:29:01,0.751,0.250,98.569,0,0,1246164,4351404,34860,1775128,1402.984,1780.248,0,0
17-12 15:29:02,1.250,0.500,97.744,0,0,1246164,4351404,34860,1775128,1109.930,1725.892,0,0
17-12 15:29:03,0.749,0.500,97.682,0,0,1246124,4351404,34868,1775160,1507.944,2301.388,0,23.983
17-12 15:29:04,1.249,0.250,97.637,0,0,1246124,4351404,34868,1775160,1340.444,1723.001,0,0
17-12 15:29:05,1.002,0.250,97.902,0,0,1246124,4351404,34868,1775160,1033.600,1662.574,0,0
17-12 15:29:06,0.750,0.750,97.767,0,0,1246124,4351404,34868,1775160,2965.523,2315.409,0,0
17-12 15:29:07,0.749,0.250,98.124,0,0,1246124,4351404,34868,1775160,3267.813,1796.698,0,0
17-12 15:29:08,1.251,0.250,98.084,0,0,1246124,4351404,34876,1775152,990.851,1619.391,0,68.058
17-12 15:29:09,1.248,0.250,97.381,0,0,1246116,4351404,34876,1775160,2961.388,2312.180,0,0
17-12 15:29:10,0.751,0.501,98.161,0,0,1246116,4351404,34876,1775160,3437.645,1836.015,0,0
17-12 15:29:11,0.500,0.500,98.229,0,0,1246116,4351404,34876,1775160,989.793,1625.660,0,0
17-12 15:29:12,0.750,0.500,97.987,0,0,1246116,4351404,34876,1775160,2985.599,2314.689,0,0
17-12 15:29:13,18.734,1.249,78.681,0,0,1246076,4351404,34884,1775192,8133.899,26654.729,0,23.979
17-12 15:29:14,39.790,6.006,50.801,0,0,1252092,4331776,34884,1788468,14173536.727,203441.329,0,0
17-12 15:29:15,15.504,3.001,79.020,0,0,1247512,4323712,34884,1800752,13044999.758,36534.127,0,0
17-12 15:29:16,0.749,0.749,98.140,0,0,1247512,4323712,34884,1800752,2632.055,666.255,0,23.973
17-12 15:29:17,1.000,0,98.513,0,0,1247512,4323712,34884,1800752,227.029,601.077,0,0
17-12 15:29:18,0.250,0.751,98.321,0,0,1247512,4323712,34884,1800752,334.241,1117.805,0,0
