"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output giraph_roadNet_fair_worker3_4G.csv 1",,,,"Date:","17 Dec 2025 14:35:03 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
17-12 14:39:07,1.000,0.250,98.749,0,0,1152780,4659888,30600,1567844,1349.993,1894.990,0,0
17-12 14:39:08,0,0.250,98.691,0,0,1152780,4659888,30600,1567844,3595.868,2181.706,0,39.976
17-12 14:39:09,0.750,0.250,98.810,0,0,1152780,4659888,30600,1567844,1337.807,2366.428,0,8.005
17-12 14:39:10,1.750,0,98.007,0,0,1152780,4659888,30600,1567844,1152.082,1837.130,0,20.001
17-12 14:39:11,0.750,0.250,98.729,0,0,1152780,4659888,30600,1567844,1933.580,2062.552,0,0
17-12 14:39:12,0.500,0.500,98.713,0,0,1152772,4659888,30608,1567844,1456.452,2426.088,0,47.982
17-12 14:39:13,0.750,0,98.542,0,0,1152772,4659888,30608,1567844,1350.578,1895.812,0,0
17-12 14:39:14,1.000,0,98.497,0,0,1152772,4659888,30608,1567844,1693.956,1954.949,0,4.000
17-12 14:39:15,0.500,0.250,98.756,0,0,1152772,4659888,30608,1567844,1319.074,2415.135,0,0
17-12 14:39:16,0.500,0.250,98.750,0,0,1152772,4659888,30608,1567844,1243.998,1848.997,0,0
17-12 14:39:17,1.000,0.250,98.743,0.250,0,1152760,4659888,30616,1567848,3597.727,2174.835,0,19.998
17-12 14:39:18,0.250,0.250,99.007,0,0,1152760,4659888,30616,1567848,1337.095,2373.168,0,0
17-12 14:39:19,0.500,0.250,98.985,0,0,1152760,4659888,30616,1567848,1109.837,1786.738,0,0
17-12 14:39:20,0.250,0,99.014,0,0,1152760,4659888,30616,1567848,1976.280,2097.297,0,8.001
17-12 14:39:21,0.500,0,98.743,0,0,1152760,4659888,30616,1567848,1216.908,2310.825,0,0
17-12 14:39:22,0.500,0.250,98.752,0,0,1152760,4659888,30624,1567840,1110.027,1787.043,0,32.001
17-12 14:39:23,0.750,0.500,98.496,0,0,1152760,4659888,30624,1567840,2053.926,2116.924,0,0
17-12 14:39:24,0.750,0.250,99.004,0,0,1152752,4659888,30624,1567848,1697.076,2535.114,0,0
17-12 14:39:25,0.500,0,98.487,0,0,1152752,4659888,30624,1567848,1349.824,2464.678,0,55.993
17-12 14:39:26,1.000,0.250,98.517,0,0,1153004,4659636,30624,1567848,4201.711,3029.512,0,0
17-12 14:39:27,0.750,0.250,98.971,0,0,1153000,4659636,30624,1567852,1216.644,2318.321,0,0
17-12 14:39:28,0,0,98.865,0,0,1152992,4659636,30632,1567852,1108.490,1874.447,0,23.967
17-12 14:39:29,1.001,0.250,98.320,0,0,1152992,4659636,30632,1567852,1935.375,2056.461,0,0
17-12 14:39:30,0,0.749,98.923,0,0,1152992,4659636,30632,1567852,1216.048,2317.186,0,15.987
17-12 14:39:31,1.002,0,98.923,0,0,1152992,4659636,30632,1567852,1093.910,1840.214,0,0
17-12 14:39:32,1.000,0,98.203,0,0,1153244,4659384,30632,1567852,2725.703,40478.742,43.979,3.998
17-12 14:39:33,0.250,0.250,99.048,0,0,1153200,4659384,30632,1567896,1457.705,2428.175,0,0
17-12 14:39:34,0.750,0.250,98.730,0,0,1153200,4659384,30640,1567888,1833.633,2116.576,0,19.996
17-12 14:39:35,0.500,0.250,98.269,0,0,1153192,4659384,30640,1567896,2174.410,2171.410,0,0
17-12 14:39:36,0.500,0,98.999,0,0,1153192,4659384,30640,1567896,1270.984,2504.968,0,0
17-12 14:39:37,0.500,0.250,99.000,0,0,1153192,4659384,30640,1567896,1109.995,1786.991,0,0
17-12 14:39:38,1.500,0.500,97.752,0,0,1153192,4659384,30640,1567896,3544.081,2187.050,0,4.000
17-12 14:39:39,0.250,0,98.993,0,0,1153192,4659384,30640,1567896,1456.894,2426.823,0,0
17-12 14:39:40,0.750,0.250,98.738,0,0,1153180,4659384,30648,1567896,1349.837,1894.772,0,23.997
17-12 14:39:41,0.750,0.250,98.476,0,0,1153180,4659384,30648,1567896,1795.566,2050.504,0,19.995
17-12 14:39:42,1.000,0.250,98.289,0,0,1153180,4659384,30648,1567896,1277.504,2373.937,0,0
17-12 14:39:43,1.000,0,98.744,0,0,1153180,4659384,30648,1567896,1169.926,1848.883,0,0
