"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output giraph_roadNet_fifo_2.csv 1",,,,"Date:","15 Dec 2025 15:22:23 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
15-12 15:26:37,0.250,0,99.495,0,0,1220752,4012936,37772,2105384,339.983,1076.947,0,0
15-12 15:26:38,0,0,99.006,0.250,0,1220752,4012936,37780,2105376,173.011,671.041,0,44.003
15-12 15:26:39,0.500,0,99.491,0,0,1220744,4012936,37780,2105384,687.936,1932.819,0,0
15-12 15:26:40,0.500,0.250,99.264,0,0,1220744,4012936,37780,2105384,280.040,1141.162,0,4.001
15-12 15:26:41,0,0.250,98.996,0,0,1218476,4015204,37780,2105384,464.981,930.963,0,4.000
15-12 15:26:42,0.500,0,98.757,0,0,1218184,4015496,37780,2105384,1966.138,3440.241,0,40.003
15-12 15:26:43,0.750,0,98.755,0,0,1218436,4015244,37780,2105384,606.032,2751.146,0,12.001
15-12 15:26:44,0.250,0.250,99.250,0,0,1218680,4014992,37788,2105384,334.999,798.998,0,355.999
15-12 15:26:45,0.500,0.500,98.997,0,0,1210612,4023056,37788,2105388,588.985,2000.948,0,0
15-12 15:26:46,0.250,0,99.502,0,0,1210484,4023056,37788,2105516,382.008,1119.025,0,40.001
15-12 15:26:47,0.250,0,99.250,0,0,1210484,4023056,37788,2105516,293.001,725.002,0,60.000
15-12 15:26:48,0.250,0,99.251,0,0,1210484,4023056,37788,2105516,279.001,1195.006,0,4.000
15-12 15:26:49,0.250,0,99.499,0,0,1210484,4023056,37788,2105516,279.996,1022.985,0,0
15-12 15:26:50,0.250,0,99.002,0,0,1210476,4023056,37796,2105516,173.004,671.016,0,56.001
15-12 15:26:51,0.250,0.500,99.247,0,0,1210476,4023056,37796,2105516,278.992,1194.965,0,0
15-12 15:26:52,0.250,0,98.998,0,0,1210476,4023056,37796,2105516,387.994,2542.961,0,0
15-12 15:26:53,0,0,99.255,0,0,1210476,4023056,37796,2105516,233.011,725.033,0,0
15-12 15:26:54,0.500,0.250,99.246,0,0,1210476,4023056,37796,2105516,627.977,1848.931,0,0
15-12 15:26:55,0.250,0,99.253,0,0,1210468,4023056,37804,2105516,280.008,1023.030,0,36.001
15-12 15:26:56,0.250,0.250,99.238,0,0,1210464,4023056,37804,2105520,172.980,670.922,0,0
15-12 15:26:57,0.250,0,99.263,0,0,1210464,4023056,37804,2105520,321.041,1237.158,0,0
15-12 15:26:58,0.750,0,99.000,0,0,1210464,4023056,37804,2105520,403.999,1082.997,0,0
15-12 15:26:59,0,0,99.249,0,0,1210464,4023056,37804,2105520,172.998,678.993,0,0
15-12 15:27:00,1.000,0,98.251,0,0,1210464,4023056,37804,2105520,279.003,1195.013,0,0
15-12 15:27:01,0.500,0.250,99.499,0,0,1210456,4023056,37812,2105520,279.997,1030.990,0,28.000
15-12 15:27:02,0.250,0.250,98.996,0,0,1210452,4023056,37816,2105520,274.988,766.965,0,8.000
15-12 15:27:03,0,0.250,99.500,0,0,1210452,4023056,37816,2105520,279.001,1195.003,0,0
15-12 15:27:04,1.000,0,98.478,0,0,1210704,4022804,37816,2105520,405.909,2554.426,0,0
15-12 15:27:05,0,0.250,99.261,0,0,1210704,4022804,37816,2105520,233.026,733.083,0,0
15-12 15:27:06,0.500,0,99.000,0,0,1210704,4022804,37824,2105512,279.001,1195.004,0,40.000
15-12 15:27:07,0.500,0,99.250,0,0,1210696,4022804,37824,2105520,340.000,1085.001,0,0
15-12 15:27:08,0.250,0,99.499,0,0,1210696,4022804,37824,2105520,563.997,902.995,0,0
15-12 15:27:09,0.250,0.250,98.992,0,0,1210692,4022804,37824,2105524,278.979,1194.909,0,0
15-12 15:27:10,1.000,0.250,98.252,0,0,1210940,4022552,37824,2105528,12387.230,4596.085,0,0
15-12 15:27:11,0.500,0.250,98.750,0,0,1211148,4022312,37824,2105560,173.000,679.001,0,0
15-12 15:27:12,0.500,0.250,99.257,0,0,1211140,4022312,37832,2105560,339.025,1257.092,0,44.003
15-12 15:27:13,0.500,0,98.998,0,0,1211140,4022312,37832,2105560,345.994,2508.955,0,12.000
15-12 15:27:14,0,0,99.491,0,0,1211140,4022312,37832,2105560,214.981,712.938,0,0
15-12 15:27:15,0.500,0.500,98.755,0,0,1211140,4022312,37832,2105560,279.014,1195.058,0,136.007
15-12 15:27:16,0,0.250,99.248,0,0,1211140,4022312,37832,2105560,279.995,1030.980,0,0
15-12 15:27:17,0.500,0,99.505,0,0,1211132,4022312,37840,2105560,173.009,671.033,0,80.004
15-12 15:27:18,0,0.250,99.001,0,0,1211132,4022312,37840,2105560,405.003,1311.010,0,0
15-12 15:27:19,0,0,98.988,0,0,1211132,4022312,37840,2105560,321.962,1064.875,0,0
15-12 15:27:20,0.500,0,99.509,0,0,1211132,4022312,37840,2105560,419.038,2697.245,0,0
15-12 15:27:21,0.250,0,99.252,0,0,1211132,4022312,37840,2105560,628.013,1849.038,0,76.002
15-12 15:27:22,0.750,0.500,98.508,0,0,1211124,4022312,37848,2105560,346.028,2501.203,0,68.006
15-12 15:27:23,0,0.250,99.493,0,0,1211124,4022312,37848,2105560,172.988,678.954,0,0
15-12 15:27:24,0.250,0.250,99.256,0,0,1211124,4022312,37848,2105560,381.024,1291.082,0,4.000
15-12 15:27:25,0.250,0,98.985,0,0,1211124,4022312,37848,2105560,279.956,1022.841,0,0
15-12 15:27:26,0.250,0,99.492,0,0,1211124,4022312,37848,2105560,172.987,670.948,0,0
15-12 15:27:27,0.500,0,99.257,0,0,1211124,4022312,37848,2105560,345.023,1249.083,0,0
15-12 15:27:28,0.250,0,98.760,0,0,1211116,4022312,37856,2105560,280.030,1031.109,0,24.003
15-12 15:27:29,0.500,0,99.491,0,0,1211116,4022312,37856,2105560,214.981,712.937,0,0
15-12 15:27:30,0.250,0.250,99.249,0,0,1211116,4022312,37856,2105560,278.996,1194.984,0,0
15-12 15:27:31,0,0.246,99.036,0,0,1211116,4022312,37856,2105560,335.047,2155.141,0,0
15-12 15:27:32,0.254,0,99.472,0,0,1211116,4022312,37856,2105560,419.202,2690.811,0,8.120
15-12 15:27:33,0.750,0,98.997,0.250,0,1211108,4022312,37864,2105560,278.990,1194.958,0,31.999
15-12 15:27:34,0.739,0.493,98.049,0,0,1215644,4017776,37864,2105560,500.593,2567.016,0,0
15-12 15:27:35,0.507,0,99.215,0,0,1215644,4017776,37864,2105560,529.824,873.905,0,0
15-12 15:27:36,0.750,0.500,98.503,0,0,1215644,4017776,37864,2105560,279.010,1203.042,0,0
15-12 15:27:37,0.500,0,99.259,0,0,1215644,4017776,37864,2105560,280.026,1031.097,0,0
15-12 15:27:38,0,0.250,99.501,0,0,1215644,4017776,37872,2105552,173.001,679.005,0,20.000
15-12 15:27:39,0.250,0,99.001,0,0,1215644,4017776,37872,2105552,321.003,1237.013,0,0
15-12 15:27:40,0.500,0.250,99.243,0,0,1215636,4017776,37872,2105560,339.975,1076.921,0,0
15-12 15:27:41,0,0.250,99.512,0,0,1215636,4017776,37872,2105560,473.055,779.090,0,12.001
15-12 15:27:42,0.500,0,99.000,0,0,1215636,4017776,37872,2105560,463.000,1308.999,0,44.000
15-12 15:27:43,0,0,99.252,0,0,1215632,4017776,37872,2105564,346.007,2501.048,0,0
15-12 15:27:44,0.500,0.250,99.255,0,0,1215632,4017776,37880,2105556,173.008,671.031,0,60.003
15-12 15:27:45,0.250,0,98.747,0,0,1215624,4017776,37880,2105564,320.989,1244.957,0,0
15-12 15:27:46,0.500,0,99.500,0,0,1215624,4017776,37880,2105564,279.999,1022.998,0,0
15-12 15:27:47,0,0,99.497,0,0,1215624,4017776,37880,2105564,172.995,670.979,0,0
15-12 15:27:48,0.500,0.250,98.752,0,0,1215624,4017776,37880,2105564,279.007,1667.042,0,0
15-12 15:27:49,0,0.250,99.252,0,0,1215624,4017776,37880,2105564,370.006,1121.018,0,0
15-12 15:27:50,0.500,0,99.244,0,0,1215616,4017776,37888,2105564,214.987,712.958,0,23.999
15-12 15:27:51,0.500,0.500,99.005,0,0,1215612,4017776,37888,2105568,399.022,1253.068,0,0
15-12 15:27:52,0,0,99.241,0,0,1215608,4017776,37888,2105572,694.940,2690.766,0,0
15-12 15:27:53,0.500,0.250,99.259,0,0,1215608,4017776,37888,2105572,173.016,671.064,0,60.006
15-12 15:27:54,0.250,0,98.748,0,0,1215608,4017776,37888,2105572,278.995,1202.978,0,8.000
15-12 15:27:55,0.250,0.250,99.492,0,0,1215608,4017776,37888,2105572,279.977,1022.916,0,0
15-12 15:27:56,0.250,0,99.008,0,0,1215600,4017776,37896,2105572,215.018,713.060,0,60.005
15-12 15:27:57,0.500,0.250,99.251,0,0,1215600,4017776,37896,2105572,429.004,1339.012,0,0
15-12 15:27:58,0.250,0.250,98.994,0,0,1215600,4017776,37896,2105572,279.984,1030.940,0,15.999
15-12 15:27:59,0.500,0.500,99.247,0,0,1215600,4017776,37896,2105572,412.986,778.974,0,0
15-12 15:28:00,0.250,0,99.009,0,0,1215600,4017776,37896,2105572,279.025,1195.105,0,0
15-12 15:28:01,0,0,99.481,0,0,1215600,4017776,37896,2105572,381.928,1118.789,0,0
15-12 15:28:02,0.750,0.250,99.010,0,0,1215600,4017776,37904,2105564,173.017,671.065,0,36.004
15-12 15:28:03,0,0,99.252,0,0,1215592,4017776,37904,2105572,279.006,1203.027,0,36.001
15-12 15:28:04,0.250,0,99.008,0,0,1215592,4017776,37904,2105572,755.058,2737.211,0,4.000
15-12 15:28:05,0,0,99.501,0,0,1215592,4017776,37904,2105572,293.004,725.011,0,8.000
15-12 15:28:06,0.500,0.500,98.990,0,0,1215592,4017776,37904,2105572,320.967,1236.871,0,0
15-12 15:28:07,0.500,0.250,99.252,0,0,1215592,4017776,37904,2105572,280.007,1023.025,0,0
15-12 15:28:08,0,0.250,99.257,0,0,1215584,4017776,37912,2105572,173.012,679.045,0,68.005
15-12 15:28:09,0.250,0,99.249,0,0,1215584,4017776,37912,2105572,278.998,1194.991,0,0
15-12 15:28:10,0.250,0.250,99.240,0,0,1215584,4017776,37912,2105572,591.938,1274.867,0,0
15-12 15:28:11,3.750,6.751,88.509,0,0,1224268,4009028,37912,2105600,1163.116,4038.402,0,8.001
15-12 15:28:12,1.000,0.250,99.002,0,0,1224240,4009028,37912,2105608,519.010,5579.105,0,0
15-12 15:28:13,0.750,0.250,98.743,0,0,1224240,4009028,37912,2105608,345.976,2508.828,0,0
15-12 15:28:14,0,0,98.756,0,0,1224452,4008804,37924,2105608,293.017,2795.162,0,116.007
15-12 15:28:15,0.750,0,99.492,0,0,1224452,4008804,37924,2105608,398.967,1774.855,0,11.999
15-12 15:28:16,0.750,0.250,98.749,0,0,1224452,4008804,37924,2105608,321.996,1072.986,0,12.000
15-12 15:28:17,0.250,0,99.511,0,0,1224452,4008804,37924,2105608,173.018,679.072,0,0
15-12 15:28:18,0.500,0.250,98.991,0,0,1224452,4008804,37924,2105608,472.956,1268.881,0,0
15-12 15:28:19,0.750,0.250,98.750,0,0,1224452,4008804,37924,2105608,5965.001,2774.000,0,0
15-12 15:28:20,0,0.250,99.515,0,0,1224444,4008804,37932,2105608,522.080,861.132,0,40.006
15-12 15:28:21,0.250,0,98.992,0,0,1224444,4008804,37932,2105608,320.975,1236.903,0,0
15-12 15:28:22,0.750,0.250,98.755,0,0,1224444,4008804,37932,2105608,346.019,2501.139,0,0
15-12 15:28:23,0.250,0,99.490,0,0,1224444,4008804,37932,2105608,172.982,678.930,0,4.000
15-12 15:28:24,0.500,0,98.989,0,0,1224444,4008804,37932,2105608,548.941,1342.855,0,4.000
15-12 15:28:25,0,0,99.270,0,0,1224444,4008804,37932,2105608,281.056,1023.203,0,0
15-12 15:28:26,0.500,0,99.249,0,0,1224444,4008804,37940,2105600,416.996,784.993,0,16.000
15-12 15:28:27,0.250,0.250,99.248,0,0,1224436,4008804,37940,2105608,394.991,1290.972,0,143.997
15-12 15:28:28,0.500,0.250,99.248,0,0,1224432,4008804,37940,2105612,562.990,1238.979,0,0
15-12 15:28:29,0.250,0.250,98.997,0,0,1224432,4008804,37940,2105612,492.984,852.973,0,0
15-12 15:28:30,0.500,0,98.998,0,0,1224428,4008804,37940,2105616,338.995,2330.963,0,0
15-12 15:28:31,0,0,99.501,0.250,0,1224428,4008804,37948,2105608,281.003,1023.011,0,24.000
15-12 15:28:32,0.250,0,99.250,0,0,1224420,4008804,37948,2105616,275.000,767.000,0,0
15-12 15:28:33,0.500,0,99.243,0,0,1224420,4008804,37948,2105616,426.969,1302.905,0,0
15-12 15:28:34,0.750,0.250,98.742,0,0,1224420,4008804,37948,2105616,1097.911,3006.755,0,0
15-12 15:28:35,0.250,0.250,99.253,0,0,1224420,4008804,37948,2105616,3133.108,2839.098,0,4.000
15-12 15:28:36,0.500,0,98.996,0,0,1224416,4008804,37948,2105620,738.969,1554.935,0,8.000
15-12 15:28:37,0.250,0.250,99.004,0,0,1224416,4008804,37956,2105612,443.018,1173.047,0,36.001
15-12 15:28:38,0,0.250,99.752,0,0,1224408,4008804,37956,2105620,173.004,671.015,0,0
15-12 15:28:39,1.500,0,98.249,0,0,1224408,4008804,37956,2105620,278.997,1194.988,0,40.000
15-12 15:28:40,0,0,99.000,0,0,1224408,4008804,37956,2105620,280.999,1030.996,0,0
15-12 15:28:41,0.750,0.250,99.247,0,0,1224408,4008804,37956,2105620,246.993,724.981,0,35.999
15-12 15:28:42,0,0.250,99.014,0,0,1224400,4008804,37964,2105620,567.079,1871.261,0,236.033
15-12 15:28:43,1.250,0.250,98.007,0,0,1224400,4008804,37964,2105620,347.023,2501.169,0,0
15-12 15:28:44,0.500,0,99.246,0,0,1224400,4008804,37964,2105620,232.991,732.972,0,8.000
15-12 15:28:45,0.250,0,99.256,0,0,1224400,4008804,37964,2105620,345.021,1249.077,0,0
15-12 15:28:46,0,0.500,99.251,0,0,1224400,4008804,37964,2105620,281.004,1023.013,0,12.000
15-12 15:28:47,0.250,0.250,99.244,0,0,1224400,4008804,37964,2105620,563.967,902.948,0,0
15-12 15:28:48,0.500,0,99.002,0.250,0,1224400,4008804,37972,2105612,279.004,1195.019,0,32.000
15-12 15:28:49,0.250,0.250,99.739,0,0,1224392,4008804,37972,2105620,280.970,1030.889,0,0
15-12 15:28:50,0.250,0,99.000,0,0,1224392,4008804,37972,2105620,173.001,671.002,0,0
15-12 15:28:51,0.250,0,99.008,0,0,1224392,4008804,37972,2105620,279.021,1195.091,0,0
15-12 15:28:52,0.750,0,98.738,0,0,1224392,4008804,37972,2105620,388.953,2542.695,0,0
15-12 15:28:53,0.250,0,99.248,0,0,1224384,4008804,37980,2105620,292.995,732.986,0,24.000
15-12 15:28:54,0.500,0.500,99.259,0,0,1224384,4008804,37980,2105620,353.032,1269.116,0,0
15-12 15:28:55,0.500,0.250,98.742,0,0,1222052,4011136,37980,2105620,598.949,1399.881,0,0
15-12 15:28:56,0.250,0,99.249,0,0,1222052,4011136,37980,2105620,172.999,670.994,0,0
15-12 15:28:57,0,0.250,99.503,0,0,1222052,4011136,37980,2105620,507.016,1345.043,0,0
15-12 15:28:58,1.000,0,98.991,0,0,1222052,4011136,37988,2105612,280.976,1022.911,0,39.997
15-12 15:28:59,0,0,99.005,0,0,1222044,4011136,37988,2105620,173.008,679.031,0,12.001
15-12 15:29:00,0,0.250,99.516,0.250,0,1222296,4010884,37988,2105620,279.044,1195.189,0,124.020
15-12 15:29:01,0.250,0.250,98.740,0,0,1222296,4010884,37988,2105620,773.924,2998.705,0,47.995
15-12 15:29:02,0.250,0,99.260,0,0,1222296,4010884,37988,2105620,275.028,767.078,0,0
15-12 15:29:03,0.250,0.250,99.249,0,0,1222296,4010884,37996,2105612,398.995,1302.983,0,28.000
15-12 15:29:04,0.250,0,99.246,0,0,1222288,4010884,37996,2105620,695.972,1204.952,0,0
15-12 15:29:05,0,0.250,99.000,0,0,1222288,4010884,37996,2105620,173.000,671.000,0,8.000
15-12 15:29:06,0.500,0,99.490,0,0,1222288,4010884,37996,2105620,278.971,1194.875,0,0
15-12 15:29:07,0.250,0,99.009,0,0,1222288,4010884,37996,2105620,323.031,1065.101,0,0
15-12 15:29:08,0.250,0,99.508,0,0,1222288,4010884,37996,2105620,173.015,671.057,0,4.000
15-12 15:29:09,0.500,0.250,98.991,0,0,1222280,4010884,38004,2105620,278.974,1666.844,0,19.998
15-12 15:29:10,0,0,99.507,0,0,1222280,4010884,38004,2105620,915.061,1461.097,0,36.002
15-12 15:29:11,0.250,0.250,99.242,0,0,1222248,4010884,38004,2105652,824.930,1156.902,0,0
15-12 15:29:12,0.250,0.250,98.759,0,0,1222248,4010884,38004,2105652,543.049,1399.126,0,0
15-12 15:29:13,0.500,0.250,99.243,0,0,1222248,4010884,38004,2105652,346.975,2500.821,0,0
15-12 15:29:14,0.500,0.250,98.991,0,0,1222248,4010884,38012,2105644,1535.862,1769.841,0,31.997
15-12 15:29:15,0.250,0,99.492,0,0,1222240,4010884,38012,2105652,344.974,1248.906,0,0
15-12 15:29:16,0,0,99.266,0,0,1222236,4010884,38012,2105656,401.066,1077.176,0,16.003
15-12 15:29:17,0.250,0,99.248,0,0,1222236,4010884,38012,2105656,214.996,712.988,0,0
15-12 15:29:18,0.250,0.250,99.252,0,0,1222232,4010884,38012,2105660,279.006,1195.025,0,0
15-12 15:29:19,0,0,99.248,0,0,1222232,4010884,38012,2105660,280.996,1022.984,0,4.000
15-12 15:29:20,0.493,0,97.574,0,0,1222224,4010884,38020,2105660,288.779,714.555,0,31.539
15-12 15:29:21,0.761,0,100.721,0,0,1222224,4010884,38020,2105660,283.136,1212.715,0,0
15-12 15:29:22,0,0,99.009,0,0,1222224,4010884,38020,2105660,389.034,2551.224,0,0
15-12 15:29:23,0.500,0.250,99.246,0,0,1222224,4010884,38020,2105660,292.990,724.974,0,0
15-12 15:29:24,0,0.500,99.246,0,0,1222224,4010884,38020,2105660,278.990,1194.957,0,0
15-12 15:29:25,0.500,0,99.257,0,0,1222216,4010884,38028,2105660,281.019,1023.069,0,28.002
15-12 15:29:26,0,0.250,98.994,0,0,1222216,4010884,38028,2105660,172.990,678.961,0,0
15-12 15:29:27,0.250,0,99.001,0,0,1222216,4010884,38028,2105660,381.002,1291.008,0,0
15-12 15:29:28,1.000,0,99.249,0,0,1222216,4010884,38028,2105660,280.998,1022.993,0,0
15-12 15:29:29,0,0.250,99.499,0,0,1222216,4010884,38028,2105660,172.999,678.995,0,0
15-12 15:29:30,0.250,0,98.749,0,0,1222216,4010884,38028,2105660,278.998,1194.992,0,0
15-12 15:29:31,0.750,0.500,98.252,0,0,1224204,4008896,38036,2105652,2412.046,5926.113,0,24.000
15-12 15:29:32,0.250,0.250,99.514,0,0,1224196,4008896,38036,2105660,275.039,775.109,0,0
15-12 15:29:33,0.250,0,98.984,0,0,1224196,4008896,38036,2105660,278.956,1194.811,0,0
15-12 15:29:34,0.246,0,97.816,0,0,1224196,4008896,38036,2105660,276.941,1008.222,0,39.422
15-12 15:29:35,0.254,0.254,100.482,0,0,1219176,4013916,38036,2105660,551.127,989.592,0,0
15-12 15:29:36,0.500,0,99.499,0,0,1219064,4014020,38044,2105660,398.994,1720.975,0,211.997
15-12 15:29:37,0.250,0,99.255,0,0,1219064,4014020,38044,2105660,323.016,1065.053,0,4.000
15-12 15:29:38,0,0.250,99.246,0,0,1219064,4014020,38044,2105660,172.993,670.971,0,4.000
15-12 15:29:39,0.250,0,99.002,0,0,1219288,4013796,38044,2105660,628.012,1377.026,0,8.000
15-12 15:29:40,0.250,0,99.255,0,0,1219288,4013796,38044,2105660,281.015,1023.055,0,32.002
15-12 15:29:41,0.500,0.250,99.253,0,0,1219280,4013796,38052,2105660,293.008,725.021,0,96.003
15-12 15:29:42,0.500,0,99.496,0,0,1219280,4013796,38052,2105660,278.988,1202.948,0,35.998
15-12 15:29:43,1.000,0,98.250,0,0,1219280,4013796,38052,2105660,389.001,2543.005,0,0
15-12 15:29:44,0,0,99.752,0,0,1219280,4013796,38052,2105660,522.011,861.019,0,0
15-12 15:29:45,0.500,0.250,98.743,0,0,1219280,4013796,38052,2105660,278.979,1194.910,0,0
15-12 15:29:46,0.250,0,99.494,0,0,1219280,4013796,38052,2105660,280.982,1022.935,0,0
15-12 15:29:47,0,0,99.260,0.250,0,1219272,4013796,38060,2105660,173.017,671.067,0,52.005
15-12 15:29:48,0.250,0.500,99.004,0,0,1219272,4013796,38060,2105660,321.013,1237.051,0,0
15-12 15:29:49,0.500,0.250,99.496,0,0,1219272,4013796,38060,2105660,280.989,1030.958,0,0
15-12 15:29:50,0.250,0,99.253,0,0,1219272,4013796,38060,2105660,173.005,671.019,0,0
15-12 15:29:51,0,0.250,99.001,0,0,1219272,4013796,38060,2105660,279.003,1195.014,0,0
15-12 15:29:52,0.500,0,99.248,0,0,1219272,4013796,38060,2105660,346.993,2500.947,0,0
15-12 15:29:53,0.750,0,98.998,0,0,1219516,4013544,38068,2105660,6104.895,2378.959,0,24.000
15-12 15:29:54,0.500,0,99.000,0,0,1219516,4013544,38068,2105660,343.001,1263.003,0,0
15-12 15:29:55,0.250,0,99.246,0,0,1219516,4013544,38068,2105660,460.982,1084.957,0,0
15-12 15:29:56,0,0,99.006,0,0,1219516,4013544,38068,2105660,173.011,671.042,0,4.000
15-12 15:29:57,0.500,0.250,99.250,0,0,1219516,4013544,38068,2105660,339.000,1249.001,0,0
15-12 15:29:58,0.500,0,98.747,0,0,1219512,4013544,38068,2105664,322.991,1072.971,0,4.000
15-12 15:29:59,0.500,0,99.502,0,0,1219512,4013544,38076,2105656,173.003,671.012,0,48.001
15-12 15:30:00,0,0.500,99.247,0,0,1219500,4013544,38076,2105668,398.987,1256.958,0,0
15-12 15:30:01,10.248,0.250,88.983,0.250,0,1219740,4013292,38084,2105668,346.933,2500.517,0,59.988
15-12 15:30:02,0.250,0,99.266,0,0,1219740,4013292,38084,2105668,582.092,915.144,0,0
15-12 15:30:03,0.250,0.250,99.250,0,0,1219740,4013292,38084,2105668,321.000,1708.998,0,0
15-12 15:30:04,0.250,0,99.497,0,0,1219736,4013292,38084,2105672,340.989,1076.966,0,0
15-12 15:30:05,0,0.250,99.234,0,0,1219736,4013292,38084,2105672,172.973,670.895,0,0
15-12 15:30:06,0.500,0,99.015,0,0,1219736,4013292,38084,2105672,381.059,1261.197,0,0
15-12 15:30:07,0.250,0,99.005,0,0,1219728,4013292,38092,2105672,281.016,1031.057,0,16.001
15-12 15:30:08,0.500,0,99.739,0,0,1219728,4013292,38092,2105672,214.977,712.924,0,4.000
15-12 15:30:09,0.500,0,99.003,0,0,1219728,4013292,38092,2105672,427.015,1303.045,0,0
15-12 15:30:10,0.250,0,99.247,0,0,1219728,4013292,38092,2105672,340.991,1084.972,0,0
15-12 15:30:11,0,0.500,99.004,0,0,1219980,4013040,38092,2105672,233.009,725.029,0,48.002
15-12 15:30:12,0.250,0,99.258,0,0,1219948,4013040,38092,2105704,279.023,1203.099,0,0
15-12 15:30:13,0.500,0,98.999,0,0,1220184,4012788,38104,2105704,582.996,2616.984,0,68.000
15-12 15:30:14,0.500,0,99.252,0,0,1220184,4012788,38104,2105704,328.008,779.019,0,0
15-12 15:30:15,0.500,0,99.242,0,0,1220184,4012788,38104,2105704,278.978,1202.903,0,0
15-12 15:30:16,0.250,0,99.248,0,0,1216324,4016648,38104,2105704,629.987,1204.975,0,0
15-12 15:30:17,0.500,0,98.999,0,0,1216324,4016648,38104,2105704,172.999,670.995,0,71.999
15-12 15:30:18,0.500,1.250,98.490,0,0,1218312,4014636,38120,2105712,1295.864,2154.774,0,55.994
15-12 15:30:19,0,0.250,99.005,0,0,1218312,4014636,38120,2105712,323.016,1073.052,0,0
15-12 15:30:20,0.250,0,99.507,0,0,1218312,4014636,38120,2105712,359.025,779.053,0,0
15-12 15:30:21,0.500,0,98.990,0,0,1218312,4014636,38120,2105712,278.971,1194.875,0,0
15-12 15:30:22,0.750,0.250,99.266,0,0,1218312,4014636,38120,2105712,347.055,2501.398,0,0
15-12 15:30:23,0,0.250,99.244,0,0,1218312,4014636,38120,2105712,232.985,1326.914,0,0
15-12 15:30:24,0.250,0,99.255,0,0,1218304,4014636,38128,2105712,321.016,1237.064,0,56.003
15-12 15:30:25,0.250,0,99.246,0,0,1218304,4014636,38128,2105712,280.987,1022.954,0,0
15-12 15:30:26,0,0,98.986,0,0,1218304,4014636,38128,2105712,172.975,670.902,0,0
15-12 15:30:27,0.750,0.500,99.504,0,0,1218304,4014636,38128,2105712,279.011,1195.047,0,0
15-12 15:30:28,0.250,0,99.008,0,0,1218304,4014636,38128,2105712,1250.104,1213.101,0,0
15-12 15:30:29,40.435,3.994,54.662,0.250,0,1244308,3987924,38136,2106408,3202.822,1820.058,690.883,47.923
15-12 15:30:30,21.522,2.252,76.078,0,0,948376,4284012,38136,2106260,7027.224,9191.449,0,0
15-12 15:30:31,50.241,5.749,42.742,0,0,1013164,4219024,38136,2106492,183241.635,8894.381,0,0
15-12 15:30:32,33.778,4.003,62.302,0,0,975192,4257080,38136,2106424,852.705,7550.246,0,228.189
15-12 15:30:33,0.250,0,99.246,0,0,975192,4257080,38136,2106424,1638.929,2526.891,0,0
15-12 15:30:34,0.250,0,98.995,0,0,971528,4260744,38136,2106424,438.979,900.957,0,0
15-12 15:30:35,0,0,99.268,0,0,965520,4266752,38136,2106424,173.031,635.113,0,0
15-12 15:30:36,0.750,0.250,99.249,0,0,965112,4313120,38148,2061564,10801.885,5816.938,0,175.998
15-12 15:30:37,0.250,0,99.000,0,0,965112,4313120,38148,2061564,413.000,4903.000,0,8.000
15-12 15:30:38,0,0.250,98.999,0,0,960744,4363352,38148,2016856,202.999,634.996,0,0
15-12 15:30:39,0.250,0.750,99.498,0,0,960744,4363352,38148,2016856,440.993,1325.978,0,0
15-12 15:30:40,0.246,0,97.791,0,0,960744,4363352,38148,2016856,6188.682,6604.480,0,3.941
