"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output giraph_roadNet_capacity_4G.csv 1",,,,"Date:","16 Dec 2025 19:35:57 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 19:40:02,0.500,0,98.175,0,0,1402464,4105136,52864,1809184,1340.980,1851.592,0,0
16-12 19:40:03,1.001,0.500,99.077,0,0,1402464,4105136,52864,1809184,1096.855,2263.764,0,0
16-12 19:40:04,0.500,0.250,98.952,0,0,1402464,4105136,52864,1809184,1063.486,1799.131,0,0
16-12 19:40:05,0.750,0.500,98.282,0,0,1402456,4105136,52872,1809184,2928.968,1953.646,0,20.007
16-12 19:40:06,0.250,0,98.953,0,0,1402456,4105136,52872,1809184,1095.476,2268.915,0,0
16-12 19:40:07,0.750,0,98.808,0,0,1402456,4105136,52872,1809184,2373.385,67027.100,0,0
16-12 19:40:08,0.500,0,98.702,0,0,1402456,4105136,52872,1809184,1401.323,1906.079,0,0
16-12 19:40:09,0.750,0.250,99.055,0,0,1402456,4105136,52872,1809184,1156.646,2263.264,0,0
16-12 19:40:10,0.750,0.250,98.247,0,0,1402456,4105136,52880,1809176,1031.968,1787.944,0,47.998
16-12 19:40:11,0.250,0.500,98.992,0,0,1402448,4105136,52880,1809184,1407.887,1918.846,0,0
16-12 19:40:12,0.500,0,99.005,0,0,1402448,4105136,52880,1809184,1416.075,2390.127,0,0
16-12 19:40:13,0.750,0,98.500,0,0,1402448,4105136,52880,1809184,1145.004,1866.007,0,0
16-12 19:40:14,0.750,0.500,98.758,0,0,1402448,4105136,52880,1809184,3561.291,2784.227,0,4.000
16-12 19:40:15,0.250,0,98.490,0,0,1402448,4105136,52880,1809184,1137.888,2311.773,0,0
16-12 19:40:16,1.000,0.500,98.751,0,0,1402440,4105136,52888,1809184,1463.009,1980.012,0,20.000
16-12 19:40:17,0.250,0,98.759,0,0,1402440,4105136,52888,1809184,1342.127,1853.175,0,0
16-12 19:40:18,0.500,0,98.750,0,0,1402440,4105136,52888,1809184,1096.005,2262.009,0,20.000
16-12 19:40:19,1.000,0.250,98.978,0,0,1402440,4105136,52888,1809184,989.784,2209.519,0,3.999
16-12 19:40:20,0.500,0.500,98.512,0,0,1402440,4105136,52888,1809184,1384.169,1895.232,0,40.005
16-12 19:40:21,0.250,0,99.257,0,0,1402440,4105136,52888,1809184,1276.096,2378.178,0,0
16-12 19:40:22,0.750,0.250,98.494,0.250,0,1402428,4105136,52896,1809188,1338.913,1919.875,0,23.998
16-12 19:40:23,0.750,0,98.754,0,0,1402428,4105136,52896,1809188,1342.052,1853.071,0,0
16-12 19:40:24,0.750,0.500,97.977,0,0,1402904,4104644,52896,1809192,1161.730,2401.441,0,59.986
16-12 19:40:25,1.250,0.250,98.277,0,0,1402904,4104644,52896,1809192,1122.309,1878.518,0,0
16-12 19:40:26,0.500,0.500,98.481,0,0,1402904,4104644,52896,1809192,2945.431,1972.619,0,0
16-12 19:40:27,0.750,0,99.003,0,0,1402904,4104644,52896,1809192,1096.032,2316.068,0,0
16-12 19:40:28,0.500,0.500,98.760,0,0,1402896,4104644,52904,1809192,990.097,1746.172,0,44.004
16-12 19:40:29,0.500,0,98.992,0,0,1402896,4104644,52904,1809192,1341.886,1852.843,0,0
16-12 19:40:30,0.750,0.250,98.251,0,0,1402896,4104644,52904,1809192,1258.007,2412.014,0,192.001
16-12 19:40:31,0.750,0.250,98.007,0,0,1402896,4104644,52904,1809192,990.073,1746.130,0,0
16-12 19:40:32,0.500,0.500,98.999,0,0,1402896,4104644,52904,1809192,1341.984,1852.977,0,0
16-12 19:40:33,0.500,0,99.004,0,0,1402896,4104644,52904,1809192,1216.046,2316.088,0,0
16-12 19:40:34,0.250,0.500,98.748,0,0,1402888,4104644,52912,1809192,989.984,1745.971,0,43.999
16-12 19:40:35,1.000,0.250,98.749,0,0,1402888,4104644,52912,1809192,2987.962,2006.974,0,4.000
16-12 19:40:36,0.500,0,98.501,0,0,1402888,4104644,52912,1809192,1156.010,2324.019,0,0
16-12 19:40:37,0.750,0.250,98.756,0,0,1402888,4104644,52912,1809192,1110.062,1800.100,0,0
16-12 19:40:38,0.500,0,99.003,0,0,1402888,4104644,52912,1809192,1342.040,1853.055,0,0
16-12 19:40:39,0.500,0.250,98.748,0,0,1402888,4104644,52924,1809180,1868.959,3026.934,0,55.999
16-12 19:40:40,0.500,0.250,98.488,0,0,1402876,4104644,52924,1809192,1121.862,1869.771,0,0
16-12 19:40:41,0.500,0.500,98.755,0,0,1402872,4104644,52924,1809196,1402.073,3009.156,0,8.000
16-12 19:40:42,0.750,0,98.710,0,0,1402872,4104644,52924,1809196,1095.551,2269.071,0,0
16-12 19:40:43,1.000,0.250,98.286,0,0,1403096,4104420,52924,1809196,1219.442,1995.724,0,0
16-12 19:40:44,0.250,0.500,98.745,0,0,1403572,4103944,52924,1809196,4792.756,70380.419,0,0
16-12 19:40:45,0.250,0,98.759,0,0,1403564,4103944,52932,1809196,1338.129,2692.259,0,36.003
16-12 19:40:46,1.750,0.250,96.998,0,0,1403816,4103692,52932,1809196,1204.970,1899.953,0,0
16-12 19:40:47,0.750,0.250,98.741,0,0,1403816,4103692,52932,1809196,1341.874,1852.826,0,0
16-12 19:40:48,0.750,0.250,99.016,0,0,1403780,4103692,52932,1809228,1162.188,2898.468,0,16.003
16-12 19:40:49,0,0.750,98.752,0,0,1403780,4103692,52932,1809228,1056.019,1812.033,0,0
16-12 19:40:50,1.249,0,98.424,0,0,1403780,4103692,52932,1809228,1382.933,1893.538,0,7.994
16-12 19:40:51,0.500,0,99.063,0.250,0,1403772,4103692,52940,1809228,1096.702,2271.455,0,72.046
16-12 19:40:52,0.750,0.500,98.012,0,0,1403772,4103692,52940,1809228,990.119,1746.210,0,0
16-12 19:40:53,0.750,0,99.241,0,0,1403772,4103692,52940,1809228,1401.867,1906.819,0,35.997
16-12 19:40:54,0.750,0.250,99.009,0,0,1403772,4103692,52940,1809228,1162.112,2402.230,0,0
16-12 19:40:55,0,0.250,98.498,0,0,1403772,4103692,52940,1809228,1031.981,1787.967,0,0
16-12 19:40:56,1.250,0.250,98.481,0,0,1403768,4103692,52948,1809224,2885.448,1910.635,0,43.992
16-12 19:40:57,0,0,99.018,0,0,1403764,4103692,52948,1809228,1096.195,2270.405,0,0
16-12 19:40:58,0.750,0.250,98.750,0.250,0,1403764,4103692,52948,1809228,990.004,1738.006,0,96.000
16-12 19:40:59,0.750,0.500,98.476,0,0,1398060,4109396,52948,1809228,2463.392,2542.372,0,0
16-12 19:41:00,0.500,0,98.996,0,0,1398036,4109420,52948,1809228,1261.953,2371.912,0,0
16-12 19:41:01,0.750,0.500,98.028,0,0,1398036,4109420,52956,1809220,1068.301,1792.505,0,36.010
16-12 19:41:02,1.250,0,98.754,0,0,1400516,4106932,52956,1809228,3087.119,4056.156,0,0
16-12 19:41:03,0.500,0,98.500,0,0,1400516,4106932,52956,1809228,1670.004,2640.007,0,0
16-12 19:41:04,0.250,0,98.681,0,0,1400516,4106932,52956,1809228,1144.201,1852.706,0,0
16-12 19:41:05,1.251,0.500,98.569,0,0,1400516,4106932,52956,1809228,2990.096,2510.760,0,176.123
16-12 19:41:06,0.250,0.500,98.730,0,0,1400516,4106932,52956,1809228,1095.775,2269.535,0,0
16-12 19:41:07,1.250,0,98.499,0,0,1396676,4110764,52964,1809228,1239.985,1987.976,0,40.000
16-12 19:41:08,0.250,0,99.011,0,0,1396888,4110544,52964,1809236,1342.156,1853.215,0,0
16-12 19:41:09,0.500,0,98.755,0,0,1397112,4110320,52964,1809236,1096.058,2262.120,0,0
16-12 19:41:10,0.500,0.500,98.488,0.250,0,1397112,4110320,52964,1809236,1031.875,1787.783,0,167.980
16-12 19:41:11,0.500,0.500,99.008,0,0,1397112,4110320,52964,1809236,1342.105,1845.145,0,0
16-12 19:41:12,0.250,0,98.944,0,0,1397356,4110068,52972,1809236,1095.376,2268.707,0,39.977
16-12 19:41:13,0.750,0.250,98.557,0,0,1397356,4110068,52972,1809236,990.576,1739.011,0,0
16-12 19:41:14,0.500,0,98.751,0,0,1397356,4110068,52972,1809236,3501.040,2730.031,0,0
16-12 19:41:15,0.750,0,99.004,0,0,1397356,4110068,52972,1809236,1138.041,2312.083,0,0
16-12 19:41:16,0.750,0,97.982,0,0,1397356,4110068,52972,1809236,1109.793,1853.654,0,7.999
16-12 19:41:17,0.750,0.500,99.008,0,0,1397356,4110068,52972,1809236,1342.105,2317.181,0,0
16-12 19:41:18,0,0,98.754,0,0,1397356,4110068,52980,1809228,1096.043,2270.090,0,20.001
16-12 19:41:19,0.750,0.250,98.999,0,0,1397348,4110068,52980,1809236,989.986,1737.976,0,12.000
16-12 19:41:20,0,0,98.996,0,0,1397348,4110068,52980,1809236,1383.939,1894.917,0,0
16-12 19:41:21,0.750,0.500,98.751,0,0,1397348,4110068,52980,1809236,1096.015,2262.031,0,0
16-12 19:41:22,0.750,0,98.747,0,0,1397344,4110068,52980,1809240,1079.972,1835.952,0,39.999
16-12 19:41:23,0.500,0,98.506,0,0,1397344,4110068,52980,1809240,1342.086,1853.119,0,0
16-12 19:41:24,1.000,0.250,98.496,0,0,1399324,4108080,52988,1809240,1986.914,4054.824,0,35.998
16-12 19:41:25,0.750,0.500,97.999,0,0,1399576,4107828,52988,1809240,2680.969,2829.967,0,0
16-12 19:41:26,1.499,0,97.704,0,0,1399576,4107828,52988,1809240,2926.633,1960.084,0,0
16-12 19:41:27,0.500,0,98.798,0,0,1391652,4115752,52988,1809240,1412.683,2521.220,0,0
16-12 19:41:28,0.750,0.250,98.248,0,0,1391512,4115892,52988,1809240,989.976,1745.958,0,0
16-12 19:41:29,0.500,0.250,98.752,0,0,1391512,4115892,52988,1809240,1462.034,1907.045,0,0
16-12 19:41:30,0.500,0.500,98.747,0,0,1391508,4115892,52992,1809240,1095.966,2269.930,0,223.993
16-12 19:41:31,1.250,0.250,98.009,0,0,1391508,4115892,52992,1809240,1032.096,1780.165,0,0
16-12 19:41:32,0.250,0,99.002,0,0,1391508,4115892,52992,1809240,1342.029,1853.041,0,52.001
16-12 19:41:33,0.750,0.250,98.742,0,0,1391508,4115892,52992,1809240,1215.899,2369.803,0,0
16-12 19:41:34,0.750,0.250,98.747,0,0,1391508,4115892,52992,1809240,989.972,1745.951,0,0
16-12 19:41:35,0,0.750,98.759,0,0,1391508,4115892,53000,1809232,2952.264,1973.177,0,32.003
16-12 19:41:36,0.750,0,98.747,0,0,1391500,4115892,53000,1809240,1197.961,2311.925,0,0
16-12 19:41:37,0.750,0.250,98.753,0,0,1391500,4115892,53000,1809240,1050.034,1800.058,0,0
16-12 19:41:38,0.250,0.250,98.991,0,0,1391500,4115892,53000,1809240,2155.802,2663.756,0,0
16-12 19:41:39,0.750,0,98.746,0,0,1391500,4115892,53000,1809240,1155.954,2315.909,0,0
16-12 19:41:40,0.500,0.250,98.770,0,0,1391500,4115892,53000,1809240,1050.213,1746.355,0,0
16-12 19:41:41,1.000,0.250,98.494,0,0,1392232,4115152,53008,1809240,1443.908,3058.806,0,19.999
16-12 19:41:42,0.750,0,98.755,0,0,1392172,4115152,53008,1809240,1186.062,2360.124,0,0
16-12 19:41:43,1.000,0.250,98.746,0,0,1392172,4115152,53008,1809240,1049.955,1799.922,0,0
16-12 19:41:44,0.750,0,98.252,0,0,1392172,4115152,53008,1809240,3625.081,2790.063,0,0
16-12 19:41:45,0.250,0.250,98.999,0,0,1392172,4115152,53008,1809240,1444.986,2505.976,0,0
16-12 19:41:46,1.250,0.750,97.502,0,0,1392172,4115152,53016,1809232,1032.025,2252.055,0,32.001
16-12 19:41:47,1.000,0.500,98.476,0,0,1392628,4114688,53016,1809240,1756.572,3288.198,0,0
16-12 19:41:48,0.250,0,99.013,0,0,1392596,4114688,53016,1809272,1210.154,3534.448,0,0
16-12 19:41:49,0.750,0.250,98.208,0,0,1392596,4114688,53016,1809272,2249.049,2602.900,0,0
16-12 19:41:50,0.500,0.250,98.743,0,0,1392848,4114436,53016,1809272,1551.892,1973.863,0,15.999
16-12 19:41:51,0.500,0.500,98.795,0,0,1392848,4114436,53016,1809272,1380.632,3061.401,0,0
16-12 19:41:52,0.750,0.250,98.506,0,0,1390276,4116996,53024,1809272,1512.096,2194.140,0,84.005
16-12 19:41:53,0.500,0.250,98.748,0,0,1390272,4116996,53024,1809276,1341.971,1853.959,0,47.999
16-12 19:41:54,0,0,99.240,0,0,1390272,4116996,53024,1809276,1161.887,2393.768,0,0
16-12 19:41:55,1.000,0,98.517,0,0,1390524,4116744,53024,1809276,990.174,1738.305,0,196.034
16-12 19:41:56,1.250,0.250,97.754,0,0,1390524,4116744,53024,1809276,3078.113,2106.078,0,0
16-12 19:41:57,0.750,0,99.000,0.250,0,1390516,4116744,53032,1809276,1095.999,2269.998,0,92.000
16-12 19:41:58,0.500,0.500,98.750,0,0,1390516,4116744,53032,1809276,989.996,1745.993,0,0
16-12 19:41:59,0.500,0.250,98.453,0,0,1390516,4116744,53032,1809276,1341.366,1845.128,0,0
16-12 19:42:00,0.250,0.250,99.036,0,0,1390516,4116744,53032,1809276,1445.522,2444.882,0,12.004
16-12 19:42:01,0.998,0.499,98.328,0,0,1390516,4116744,53032,1809276,1054.158,1788.874,0,3.993
16-12 19:42:02,0.501,0.250,98.676,0,0,1390516,4116744,53032,1809276,1386.474,1899.390,0,0
16-12 19:42:03,0.500,0,98.722,0,0,1390508,4116744,53040,1809276,1095.692,2269.361,0,23.993
16-12 19:42:04,0.250,0,99.010,0,0,1390508,4116744,53040,1809276,990.100,1738.176,0,0
16-12 19:42:05,1.000,0.500,98.741,0,0,1390504,4116744,53040,1809280,2885.730,1911.821,0,0
16-12 19:42:06,1.000,0,98.024,0,0,1390504,4116744,53040,1809280,1102.275,2592.646,0,80.020
16-12 19:42:07,0.500,0,98.748,0,0,1390504,4116744,53040,1809280,1031.981,1787.968,0,0
16-12 19:42:08,1.000,0.250,99.003,0,0,1390504,4116744,53040,1809280,1342.036,1846.050,0,0
16-12 19:42:09,0,0.250,98.996,0,0,1390496,4116744,53048,1809280,1095.955,2269.906,0,27.999
16-12 19:42:10,1.000,0.500,98.507,0,0,1390496,4116744,53048,1809280,1273.096,1866.140,0,12.001
16-12 19:42:11,0.500,0,98.726,0,0,1390496,4116744,53048,1809280,1341.669,1853.543,0,0
16-12 19:42:12,0.250,0.250,99.017,0,0,1390496,4116744,53048,1809280,1096.184,2262.379,0,0
16-12 19:42:13,0.750,0,99.003,0,0,1390496,4116744,53048,1809280,1032.036,1780.062,0,0
16-12 19:42:14,0.500,0,98.247,0,0,1390496,4116744,53048,1809280,3500.896,2730.919,0,0
16-12 19:42:15,0.500,0.250,99.210,0,0,1390488,4116744,53056,1809280,1095.557,2822.859,0,35.985
16-12 19:42:16,3.251,0.500,95.791,0,0,1390488,4116744,53056,1809280,990.428,1738.752,0,0
16-12 19:42:17,0.750,0,98.750,0,0,1390488,4116744,53056,1809280,1341.994,1853.991,0,0
16-12 19:42:18,0.250,0.250,98.982,0,0,1390488,4116744,53056,1809280,1137.791,2311.576,0,3.999
16-12 19:42:19,0.500,0,98.715,0,0,1390488,4116744,53056,1809280,989.650,1737.386,0,0
16-12 19:42:20,3.002,0.500,97.051,0.250,0,1390480,4116744,53064,1809280,1342.708,1846.973,0,32.017
16-12 19:42:21,0.750,0.250,98.501,0,0,1390480,4116744,53064,1809280,1156.013,2324.026,0,0
16-12 19:42:22,0.500,0,98.492,0,0,1390480,4116744,53064,1809280,1303.901,1873.857,0,0
16-12 19:42:23,0.500,0.500,98.999,0,0,1390480,4116744,53064,1809280,1449.986,1941.981,0,48.000
16-12 19:42:24,0,0,99.005,0,0,1390480,4116744,53064,1809280,1162.056,2394.116,0,4.000
16-12 19:42:25,1.250,0,98.502,0,0,1390480,4116744,53072,1809272,996.017,2052.035,0,36.001
16-12 19:42:26,2.500,0.250,96.746,0,0,1390472,4116744,53072,1809280,2885.888,1919.925,0,12.000
16-12 19:42:27,0,0.500,98.731,0,0,1390472,4116744,53072,1809280,1095.788,2269.560,0,0
16-12 19:42:28,1.500,0.500,98.030,0,0,1390472,4116744,53072,1809280,1156.354,1840.564,0,0
16-12 19:42:29,0.750,0,98.991,0,0,1390472,4116744,53072,1809280,1341.877,1853.829,0,0
16-12 19:42:30,0.500,0,98.757,0,0,1390472,4116744,53072,1809280,1096.083,2270.171,0,0
16-12 19:42:31,0.750,0.500,98.251,0.250,0,1390464,4116744,53080,1809280,1116.006,1854.009,0,36.000
16-12 19:42:32,0.249,0,98.977,0,0,1390464,4116744,53080,1809280,1716.268,2084.253,0,3.989
16-12 19:42:33,0.501,0.251,99.020,0,0,1390464,4116744,53080,1809280,1429.901,2526.894,0,40.109
16-12 19:42:34,0.500,0,98.504,0,0,1390464,4116744,53080,1809280,1339.056,1928.081,0,0
16-12 19:42:35,0.750,0.250,99.002,0,0,1390464,4116744,53080,1809280,2886.067,1920.045,0,0
16-12 19:42:36,0.999,0.250,97.901,0,0,1390704,4116492,53092,1809280,1094.888,2267.696,0,71.927
16-12 19:42:37,1.001,0.250,98.331,0,0,1390704,4116492,53092,1809280,990.818,1747.443,0,0
16-12 19:42:38,1.000,0.250,98.516,0,0,1390704,4116492,53092,1809280,1402.228,1908.310,0,0
16-12 19:42:39,0,0.250,99.244,0,0,1390700,4116492,53092,1809284,1137.930,2311.857,0,47.997
16-12 19:42:40,0.500,0,98.986,0,0,1390700,4116492,53092,1809284,989.862,1737.758,0,0
16-12 19:42:41,1.250,0.250,98.266,0,0,1390700,4116492,53092,1809284,2244.365,2711.441,0,12.002
16-12 19:42:42,0.750,0,98.490,0,0,1390692,4116492,53100,1809284,1155.886,3433.663,0,23.998
16-12 19:42:43,0.750,0.250,98.748,0,0,1390692,4116492,53100,1809284,1049.974,1799.955,0,0
16-12 19:42:44,1.000,0.250,98.258,0,0,1390692,4116492,53100,1809284,3543.271,3237.248,0,0
16-12 19:42:45,0.250,0.250,98.930,0,0,1390692,4116492,53100,1809284,1095.221,2268.386,0,0
16-12 19:42:46,0.500,0.500,98.562,0,0,1390692,4116492,53100,1809284,990.622,1739.092,0,16.010
16-12 19:42:47,1.000,0.500,98.262,0,0,1391144,4116004,53100,1809320,1342.165,1854.228,0,0
16-12 19:42:48,0.500,0.250,98.656,0,0,1391136,4116004,53108,1809320,1382.689,2483.644,0,31.970
16-12 19:42:49,0.500,0.250,98.835,0,0,1391136,4116004,53108,1809320,990.853,1739.498,0,0
16-12 19:42:50,2.750,0,96.487,0,0,1391132,4116004,53108,1809324,1383.809,1895.739,0,0
16-12 19:42:51,0.749,0.250,98.428,0,0,1391132,4116004,53108,1809324,1095.200,2268.343,0,11.991
16-12 19:42:52,0.751,0.751,98.841,0,0,1391132,4116004,53108,1809324,1050.963,2424.222,0,0
16-12 19:42:53,0.250,0,98.509,0,0,1391132,4116004,53108,1809324,1342.120,1854.166,0,48.004
16-12 19:42:54,0.250,0.250,98.758,0,0,1391124,4116004,53116,1809324,1282.098,2448.187,0,36.003
16-12 19:42:55,0.500,0,98.741,0,0,1391124,4116004,53116,1809324,1031.910,1779.845,0,7.999
16-12 19:42:56,1.500,0.500,98.248,0,0,1393612,4113512,53116,1809328,3432.941,3400.941,0,12.000
16-12 19:42:57,0.500,0,98.987,0,0,1393612,4113512,53116,1809328,2145.718,2827.628,0,0
16-12 19:42:58,0.250,0,98.772,0,0,1393864,4113260,53116,1809328,1344.304,2516.570,0,0
16-12 19:42:59,1.000,0.250,98.489,0,0,1393864,4113260,53116,1809328,1479.842,1965.790,0,0
16-12 19:43:00,0.750,0.500,98.509,0,0,1393852,4113260,53124,1809328,1198.112,2312.215,0,48.004
16-12 19:43:01,0.500,0.250,98.499,0,0,1392104,4115008,53124,1809328,1305.988,1995.982,0,12.000
16-12 19:43:02,0.250,0,98.734,0,0,1392232,4114880,53124,1809328,1341.784,1899.694,0,0
16-12 19:43:03,0.500,0,98.763,0,0,1392232,4114880,53124,1809328,1096.149,2262.307,0,4.001
16-12 19:43:04,0.500,0,99.003,0.250,0,1392232,4114880,53124,1809328,1339.043,1928.062,0,216.007
16-12 19:43:05,1.000,0.750,98.745,0,0,1392484,4114628,53124,1809328,2993.847,2015.897,0,0
16-12 19:43:06,0.500,0.250,98.501,0,0,1392476,4114628,53132,1809328,1096.014,2270.029,0,64.001
16-12 19:43:07,0.500,0,99.004,0,0,1392476,4114628,53132,1809328,990.042,1746.074,0,0
16-12 19:43:08,1.250,0,98.483,0,0,1392476,4114628,53132,1809328,1341.766,1853.676,0,0
16-12 19:43:09,0.250,0.250,98.767,0,0,1392476,4114628,53132,1809328,1290.219,2344.398,0,16.003
16-12 19:43:10,1.000,0.250,98.736,0,0,1392476,4114628,53132,1809328,1186.826,1887.723,0,0
16-12 19:43:11,0.250,0.250,98.760,0,0,1392468,4114628,53140,1809328,1462.143,1908.186,0,44.004
16-12 19:43:12,0.500,0,98.754,0,0,1392468,4114628,53140,1809328,1220.055,2322.106,0,4.000
16-12 19:43:13,0.500,0.250,98.743,0,0,1392468,4114628,53140,1809328,989.934,2209.853,0,75.995
16-12 19:43:14,1.250,0.500,97.968,0,0,1392468,4114628,53140,1809328,3619.809,2776.086,0,0
16-12 19:43:15,0.750,0,98.533,0,0,1392468,4114628,53140,1809328,1198.402,2366.794,0,0
16-12 19:43:16,0.750,0.500,98.750,0,0,1392468,4114628,53140,1809328,990.002,1746.003,0,0
16-12 19:43:17,0.500,0,98.751,0,0,1392460,4114628,53148,1809328,1408.011,1908.014,0,20.000
16-12 19:43:18,1.000,0.500,98.249,0,0,1393972,4113116,53148,1809328,3100.965,4702.947,0,0
16-12 19:43:19,0.250,0,99.007,0,0,1393972,4113116,53148,1809328,1050.076,1800.130,0,0
16-12 19:43:20,0.500,0.500,98.496,0,0,1392224,4114864,53148,1809328,1633.935,2137.916,0,0
16-12 19:43:21,0.250,0,98.996,0,0,1392052,4115032,53148,1809332,1155.952,2315.903,0,0
16-12 19:43:22,0.500,0.500,99.000,0,0,1392268,4114808,53156,1809332,990.003,1738.005,0,32.000
16-12 19:43:23,0.750,0,98.488,0,0,1392268,4114808,53156,1809332,1341.841,1853.781,0,223.974
16-12 19:43:24,0.250,0.250,99.011,0,0,1392516,4114556,53156,1809336,1162.134,2402.277,0,0
16-12 19:43:25,0.500,0.250,99.005,0,0,1392516,4114556,53156,1809336,1106.057,1834.095,0,0
16-12 19:43:26,1.000,0.250,98.495,0,0,1392516,4114556,53156,1809336,2885.863,1919.909,0,8.000
16-12 19:43:27,0.250,0,98.758,0,0,1392516,4114556,53156,1809336,1096.086,2270.178,0,0
16-12 19:43:28,1.000,0.500,98.497,0,0,1392760,4114304,53164,1809336,1055.964,1791.938,0,51.998
16-12 19:43:29,0.500,0,98.733,0,0,1392760,4114304,53164,1809336,1341.765,1853.675,0,0
16-12 19:43:30,0.500,0,99.013,0,0,1392760,4114304,53164,1809336,1138.149,2304.301,0,0
16-12 19:43:31,0.500,0.250,98.753,0,0,1392760,4114304,53164,1809336,990.027,1746.048,0,0
16-12 19:43:32,3.499,0.250,95.716,0,0,1392760,4114304,53164,1809336,1275.553,1853.351,0,0
16-12 19:43:33,0.500,0.500,98.535,0,0,1392756,4114304,53164,1809340,1162.415,2324.830,0,0
16-12 19:43:34,0.500,0.250,98.997,0.250,0,1392748,4114304,53172,1809340,989.968,1745.943,0,23.999
16-12 19:43:35,0.500,0,98.759,0,0,1392748,4114304,53172,1809340,2928.254,1954.170,0,40.003
16-12 19:43:36,0.500,0,98.998,0,0,1392748,4114304,53172,1809340,1155.971,2323.942,0,0
16-12 19:43:37,0.499,0.250,98.872,0,0,1392748,4114304,53172,1809340,1935.495,2599.636,0,11.984
16-12 19:43:38,0.751,0.501,98.369,0,0,1392744,4114304,53172,1809344,1403.700,1902.304,0,0
16-12 19:43:39,0.500,0,98.995,0,0,1392744,4114304,53172,1809344,1095.949,2269.895,0,0
16-12 19:43:40,0.250,0.250,98.993,0,0,1392736,4114304,53180,1809344,1380.904,1961.864,0,35.998
16-12 19:43:41,0.750,0.500,98.523,0,0,1392736,4114304,53180,1809344,1342.310,1846.426,0,0
16-12 19:43:42,0.500,0,99.242,0,0,1392736,4114304,53180,1809344,849.933,3277.743,0,0
16-12 19:43:43,0.500,0,98.743,0,0,1392736,4114304,53180,1809344,1390.897,1948.856,0,0
16-12 19:43:44,0.500,0.250,98.260,0,0,1392736,4114304,53184,1809340,1760.178,2657.269,0,24.002
16-12 19:43:45,0.750,0.250,98.995,0,0,1392732,4114304,53184,1809344,3033.856,2485.882,0,11.999
16-12 19:43:46,1.000,0.250,98.753,0,0,1392732,4114304,53184,1809344,990.030,1746.053,0,0
16-12 19:43:47,0.500,0.500,98.240,0,0,1392732,4114304,53184,1809344,989.902,1745.827,0,51.995
16-12 19:43:48,0.250,0,98.761,0,0,1392700,4114304,53184,1809376,1448.156,2370.256,0,0
16-12 19:43:49,1.000,0,98.999,0,0,1392700,4114304,53184,1809376,989.995,1737.991,0,0
16-12 19:43:50,0.500,0.250,98.742,0,0,1392700,4114304,53188,1809372,989.915,1745.850,0,43.996
16-12 19:43:51,1.250,0,98.499,0,0,1392696,4114304,53188,1809376,1489.986,2411.977,0,0
16-12 19:43:52,0.250,0.250,98.746,0,0,1392696,4114304,53188,1809376,989.959,1745.928,0,0
16-12 19:43:53,0.750,0.250,98.011,0,0,1392696,4114304,53188,1809376,1110.121,3062.332,0,36.004
16-12 19:43:54,1.000,0.250,99.002,0,0,1392696,4114304,53188,1809376,3058.046,2576.039,0,0
16-12 19:43:55,0.500,0.250,98.739,0,0,1392696,4114304,53188,1809376,1063.878,1799.794,0,15.998
16-12 19:43:56,0.499,0.250,98.624,0,0,1392688,4114304,53196,1809376,1154.531,1837.661,0,35.954
16-12 19:43:57,0.501,0.250,99.131,0,0,1392688,4114304,53196,1809376,1510.002,2427.219,0,4.005
16-12 19:43:58,0.500,0.500,98.746,0,0,1392688,4114304,53196,1809376,989.958,1745.926,0,0
16-12 19:43:59,0.750,0,98.763,0,0,1392688,4114304,53196,1809376,990.131,1738.231,0,0
16-12 19:44:00,0.500,0.250,98.747,0,0,1392688,4114304,53196,1809376,1567.947,2431.917,0,0
16-12 19:44:01,0.500,0,98.464,0,0,1392680,4114304,53204,1809376,989.634,1737.358,0,43.984
16-12 19:44:02,0.750,0.500,98.535,0,0,1392680,4114304,53204,1809376,1032.370,1780.639,0,0
16-12 19:44:03,0.748,0,98.950,0,0,1392680,4114304,53204,1809376,1575.219,2436.605,0,0
16-12 19:44:04,0,0.502,98.803,0,0,1392680,4114304,53204,1809376,278.855,913.801,0,0
16-12 19:44:05,1.250,0.500,97.505,0,0,1393940,4113044,53204,1809376,1945.102,3024.158,0,40.002
