"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu03",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_roadNet_fifo.csv 1",,,,"Date:","15 Dec 2025 14:26:41 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
15-12 14:30:50,77.500,4.750,16.500,0.250,0,1268332,4865632,32396,1230844,23820.918,10370.964,0,267.999
15-12 14:30:51,77.931,5.245,13.238,0.749,0,1268504,4911528,32400,1185980,6155.589,11336.035,0,40120.730
15-12 14:30:52,28.049,1.503,69.120,0,0,1295076,4884816,32400,1186120,3130.447,122307.807,0,0
15-12 14:30:53,10.242,1.249,88.435,0,0,1315956,4863904,32400,1186120,2712.998,8112.015,0,0
15-12 14:30:54,43.484,5.248,49.482,0,0,1376836,4802920,32400,1186208,1326.505,2466.079,0,0
15-12 14:30:55,52.017,4.251,42.264,0,0,1401164,4778476,32412,1186216,1422.462,3238.051,0,228.074
15-12 14:30:56,55.744,4.000,39.496,0,0,1445116,4734404,32412,1186336,1113.881,4072.565,0,0
15-12 14:30:57,53.785,4.421,39.540,0,0,1562992,4616480,32412,1186336,3811.590,3672.094,0,0
15-12 14:30:58,31.987,1.749,66.972,0,0,1562992,4616480,32412,1186336,1281.462,1944.183,0,0
15-12 14:30:59,52.994,1.019,45.096,0,0,1563244,4616228,32412,1186336,10827.040,1872.108,0,0
15-12 14:31:00,36.016,1.251,62.778,0,0,1563456,4616004,32424,1186336,10116.437,14806.494,0,76.033
15-12 14:31:01,35.727,0.500,62.960,0,0,1565212,4614240,32424,1186344,10497.257,6675.712,0,3.997
15-12 14:31:02,25.512,0.500,73.034,0,0,1565212,4614240,32424,1186344,1054.492,1783.831,0,0
15-12 14:31:03,34.002,1.000,64.504,0,0,1565212,4614240,32424,1186344,1160.073,2373.149,0,0
15-12 14:31:04,25.995,0.500,73.237,0,0,1565212,4614240,32424,1186344,1283.765,2018.631,0,0
15-12 14:31:05,32.012,2.251,64.774,0,0,1570584,4549980,32424,1243776,1036.387,1771.661,0,0
15-12 14:31:06,31.433,1.733,66.332,0,0,1570572,4549980,32432,1243776,1089.025,2230.521,0,27.721
15-12 14:31:07,43.403,0.505,54.759,0,0,1570796,4549756,32432,1243776,1296.043,2104.556,0,8.075
15-12 14:31:08,25.252,0.250,73.255,0,0,1570796,4549756,32432,1243776,1054.067,1783.114,0,400.026
15-12 14:31:09,26.511,1.000,72.529,0,0,1570796,4549756,32432,1243776,1100.440,2253.902,0,4.002
15-12 14:31:10,28.007,0.750,70.517,0,0,1565924,4526068,32432,1271640,1380.338,2103.515,0,0
15-12 14:31:11,25.490,1.999,72.221,0,0,1568456,4493076,32440,1301188,993.600,1728.304,0,67.973
15-12 14:31:12,40.753,1.250,57.504,0,0,1568444,4493076,32440,1301200,1100.084,2253.172,0,0
15-12 14:31:13,32.263,0.500,66.527,0,0,1568444,4493076,32440,1301200,1218.497,1953.797,0,196.080
15-12 14:31:14,26.241,0.500,73.476,0,0,1568444,4493076,32440,1301200,993.673,2200.275,0,7.997
15-12 14:31:15,25.260,0.250,73.029,0,0,1573360,4468896,32440,1320120,1142.460,2295.925,0,4.002
15-12 14:31:16,26.239,2.249,71.221,0.250,0,1582672,4420512,32448,1357964,1217.496,1952.192,0,127.947
15-12 14:31:17,34.262,1.000,64.022,0,0,1582672,4420512,32448,1357964,1054.359,1783.608,0,76.026
15-12 14:31:18,27.498,0.250,68.994,2.750,0,1582672,4420512,32448,1357964,1099.910,2252.816,0,23514.078
15-12 14:31:19,25.750,0.500,71.499,1.000,0,1582672,4420512,32448,1357964,1277.987,2006.980,0,21191.791
15-12 14:31:20,24.496,1.750,73.738,0,0,1581044,4364068,32448,1414460,1035.825,1770.701,0,3.999
15-12 14:31:21,32.257,2.501,64.263,0,0,1580856,4323760,32460,1453868,1834.370,4110.830,0,104.021
15-12 14:31:22,23.495,2.250,72.735,0.250,0,1577248,4267324,32460,1512296,1053.784,1782.635,0,2567.474
15-12 14:31:23,23.254,3.001,70.513,3.251,0,1575064,4210628,32460,1569640,994.189,1729.329,0,45420.638
15-12 14:31:24,24.036,3.188,72.600,0,0,1581796,4145880,32460,1626024,1079.183,2210.363,0,117.729
15-12 14:31:25,22.692,3.315,72.919,0,0,1569392,4368808,32460,1420916,3453.221,25157.724,0,0
15-12 14:31:26,0.500,0.750,97.752,0.250,0,1384108,4554280,32472,1420732,1064.026,1838.045,0,156.004
15-12 14:31:27,2.499,0.500,97.213,0,0,1379476,4558928,32472,1420716,1907.265,6360.549,0,0
15-12 14:31:28,49.240,6.249,40.992,2.500,0,1427880,4510400,32472,1420808,1206.759,1908.619,0,92141.596
15-12 14:31:29,45.733,4.248,41.484,6.498,0,1442960,4495216,32472,1420816,1053.603,2887.912,0,134101.473
15-12 14:31:30,53.450,3.497,42.460,0,0,1490648,4447516,32472,1420936,1260.818,4635.653,0,0
15-12 14:31:31,44.308,12.016,42.305,0,0,1460896,4475464,32484,1422692,2727.576,3900.114,0,160.210
15-12 14:31:32,58.268,4.501,35.761,0,0,1458624,4470520,32484,1429816,22113.001,7364749.636,0,0
15-12 14:31:33,33.251,3.250,62.251,0,0,1453248,4466408,32484,1439072,48476.093,9581730.058,0,0
15-12 14:31:34,31.236,3.498,62.222,2.499,0,1455344,4454200,32484,1448944,40311.092,10232675.093,0,24980.902
15-12 14:31:35,30.017,2.501,65.538,0,0,1457560,4441384,32484,1459300,31898.289,10492250.837,0,4.002
15-12 14:31:36,30.470,3.497,65.187,0,0,1461076,4427628,32492,1469240,25165.507,10150003.276,0,67.934
15-12 14:31:37,30.021,3.002,66.295,0,0,1460240,4418584,32492,1478888,29416.180,9905833.650,0,0
15-12 14:31:38,30.008,3.251,66.019,0,0,1463364,4405824,32492,1488272,28662.044,9641631.760,0,0
15-12 14:31:39,28.983,2.499,67.211,0.250,0,1463284,4396480,32492,1497188,26180.727,9112811.850,0,571.667
15-12 14:31:40,30.246,3.000,65.491,0,0,1462448,4387608,32492,1506684,23274.887,9706187.681,0,0
15-12 14:31:41,32.274,5.004,62.296,0,0,1449416,4633340,32492,1279840,22430.650,7839508.032,0,0
15-12 14:31:42,4.994,1.498,92.647,0,0,1284504,4798484,32500,1279828,11562.202,184200.112,0,123.863
15-12 14:31:43,3.502,2.251,93.047,0,0,1284460,4780464,32500,1297720,19673514.879,18503937.079,0,0
15-12 14:31:44,15.756,7.753,74.280,0,0,1324600,4666584,32560,1369316,28410622.938,27527410.450,0,0
15-12 14:31:45,45.984,4.498,48.234,0,0,1378140,4612920,32560,1369344,440.851,3624.774,0,0
15-12 14:31:46,52.244,4.249,42.745,0,0,1405604,4585452,32560,1369348,232.972,1875.775,0,4.000
15-12 14:31:47,46.513,3.001,48.763,0,0,1450916,4540120,32572,1369348,6413.744,3224.877,0,244.066
15-12 14:31:48,49.191,4.744,44.697,0,0,1195708,4795652,32572,1369280,17119.606,17343.340,0,0
15-12 14:31:49,74.426,5.649,19.159,0,0,1246536,4792496,32572,1322804,4979.401,773.242,0,0
15-12 14:31:50,69.061,3.313,26.248,0,0,1260364,4778664,32572,1322808,5451.480,12530.861,0,0
15-12 14:31:51,39.760,3.001,56.515,0,0,1320548,4764388,32572,1278064,4178.075,124434.028,0,12.003
15-12 14:31:52,2.250,0.500,97.016,0.250,0,1321288,4763632,32584,1278068,1728.278,2610.420,0,236.038
15-12 14:31:53,53.483,5.248,39.488,0,0,1364008,4720820,32584,1278160,2267.289,4125.706,0,0
15-12 14:31:54,52.241,3.749,42.243,0,0,1388852,4695888,32584,1278168,1477.756,4942.183,0,0
15-12 14:31:55,52.236,3.249,43.239,0,0,1405868,4678752,32584,1278288,1101.713,1872.512,0,71.981
15-12 14:31:56,40.735,4.748,52.981,0,0,1546664,4537924,32584,1278288,3624.695,3104.882,0,0
15-12 14:31:57,46.294,1.752,51.799,0,0,1547140,4537448,32584,1278288,5996.648,2411.271,0,0
15-12 14:31:58,35.476,1.499,61.208,0,0,1547128,4537448,32596,1278288,15370.408,6705.379,0,147.898
15-12 14:31:59,54.039,1.001,44.282,0,0,1547124,4537448,32596,1278292,9971.123,14226.163,0,0
15-12 14:32:00,26.245,0.500,73.236,0,0,1547124,4537448,32596,1278292,1141.774,2294.546,0,323.936
15-12 14:32:01,27.000,0.250,71.501,0,0,1547124,4537448,32596,1278292,994.008,1729.014,0,0
15-12 14:32:02,34.756,1.750,62.760,0,0,1552824,4505444,32596,1303996,994.160,1729.278,0,0
15-12 14:32:03,33.488,1.749,63.976,0,0,1552996,4472696,32604,1335732,1389.487,2608.038,0,55.979
15-12 14:32:04,37.507,1.250,60.761,0,0,1553992,4471700,32604,1335732,994.175,1729.304,0,8.001
15-12 14:32:05,35.008,1.250,58.513,4.501,0,1553992,4471700,32604,1335732,1036.225,1771.385,0,66006.341
15-12 14:32:06,26.241,0.500,72.976,0,0,1553992,4471700,32604,1335732,1389.549,2608.154,0,3.999
15-12 14:32:07,26.507,0.500,72.768,0,0,1553992,4471700,32604,1335732,994.250,1729.435,0,0
15-12 14:32:08,29.451,2.496,66.888,0,0,1555364,4411480,32616,1393032,992.337,1726.107,0,83.859
15-12 14:32:09,27.781,1.251,70.329,0,0,1555188,4411480,32616,1393132,1295.447,2363.641,0,0
15-12 14:32:10,41.277,1.001,53.285,3.502,0,1555184,4411480,32616,1393136,1102.728,1874.237,0,33606.175
15-12 14:32:11,26.989,0.750,71.221,0,0,1555144,4411480,32616,1393176,993.602,1728.307,0,143.942
15-12 14:32:12,25.503,0.250,73.759,0,0,1555144,4411480,32616,1393176,1384.172,2531.314,0,0
15-12 14:32:13,24.758,1.000,74.025,0,0,1568540,4371412,32628,1419148,994.338,1729.588,0,132.045
15-12 14:32:14,26.499,2.250,70.498,0,0,1561060,4347220,32628,1449956,993.975,1728.956,0,0
15-12 14:32:15,33.994,0.750,63.988,0,0,1561060,4347220,32628,1449956,1365.741,2518.523,0,0
15-12 14:32:16,25.501,1.500,47.502,25.501,0,1561048,4347220,32640,1449956,1114.044,1837.072,0,171358.715
15-12 14:32:17,27.000,0.250,72.499,0,0,1561048,4347220,32640,1449956,1053.981,1782.968,0,8.000
15-12 14:32:18,24.243,2.499,73.230,0,0,1562276,4281196,32652,1513008,1323.642,2476.331,0,119.968
15-12 14:32:19,33.511,3.501,62.520,0,0,1574340,4210636,32652,1569920,1054.341,1783.578,0,0
15-12 14:32:20,24.252,2.500,72.005,0,0,1578024,4146144,32652,1629152,1036.073,1771.124,0,0
15-12 14:32:21,24.004,3.000,72.511,0,0,1576676,4090240,32652,1684896,1938.290,3288.492,0,120.018
15-12 14:32:22,23.740,2.749,73.220,0,0,1572972,4035560,32652,1741724,1053.569,3363.624,0,0
15-12 14:32:23,12.504,3.751,83.024,0,0,1379124,4464236,32652,1512832,3161.926,24900.290,0,4.001
15-12 14:32:24,0.500,0.250,98.733,0,0,1371060,4472288,32664,1512832,1680.709,6313.907,0,147.974
15-12 14:32:25,27.494,3.749,67.735,0,0,1397908,4445356,32664,1512916,1257.721,1762.609,0,0
15-12 14:32:26,51.218,4.497,43.473,0,0,1422024,4421176,32664,1512932,1113.297,4088.419,0,0
15-12 14:32:27,55.259,2.750,39.757,0,0,1445340,4397740,32664,1513052,1280.215,3439.578,0,0
15-12 14:32:28,29.507,12.753,55.014,2.501,0,1482528,4119580,32664,1747724,1068.270,1942.491,0,31712.019
15-12 14:32:29,75.756,8.001,11.001,3.500,0,1483276,4325620,32680,1546356,12667.008,3651577.677,0,203116.169
15-12 14:32:30,34.512,3.501,60.771,0,0,1456412,4343420,32680,1555228,46400.849,9257049.995,0,0
15-12 14:32:31,31.248,3.000,64.496,0,0,1459304,4330372,32680,1565144,39450.759,10042185.503,0,4.000
15-12 14:32:32,30.005,3.751,63.260,1.500,0,1458268,4321024,32680,1575252,30755.044,10422920.411,0,24179.966
15-12 14:32:33,30.993,2.999,65.736,0,0,1458868,4310136,32680,1585368,29693.719,10288327.803,0,0
15-12 14:32:34,32.250,3.750,63.500,0.250,0,1462392,4296956,32692,1594724,23006.040,9509777.357,0,84.000
15-12 14:32:35,43.993,3.749,50.742,0,0,1474116,4275496,32692,1604188,24059.192,9703796.277,0,0
15-12 14:32:36,55.506,3.500,40.254,0,0,1486388,4253728,32692,1613436,27841.943,9640104.949,0,8.001
15-12 14:32:37,30.496,3.250,65.742,0,0,1487976,4242404,32692,1622908,27841.600,9637541.218,0,0
15-12 14:32:38,30.010,3.001,66.271,0,0,1486500,4233636,32692,1632904,30297.661,10293230.285,0,0
15-12 14:32:39,16.504,4.001,78.769,0,0,1347596,4611784,32700,1399844,19040.504,1718605.555,0,72.017
15-12 14:32:40,1.500,0.500,96.752,0,0,1329364,4630016,32700,1399844,5132.091,10391.184,0,0
15-12 14:32:41,8.498,6.749,83.484,0,0,1293568,4591636,32700,1472096,48033589.897,45979249.468,0,0
15-12 14:32:42,38.228,6.496,51.969,1.999,0,1355140,4512408,32720,1489360,2651.440,3497.942,0,32852.672
15-12 14:32:43,49.757,3.751,45.256,0,0,1379584,4487964,32720,1489360,293.040,3060.420,0,0
15-12 14:32:44,46.777,3.502,48.778,0.250,0,1418880,4448652,32732,1489364,5668.303,1519.886,0,272.159
15-12 14:32:45,49.434,3.745,44.940,0,0,1392332,4521156,32732,1444504,2541.617,3871.846,0,0
15-12 14:32:46,74.296,7.254,17.761,0,0,1262488,4651232,32732,1444420,11050.800,11045.797,0,0
15-12 14:32:47,62.487,3.999,26.995,4.999,0,1263644,4726616,32732,1369844,9717.039,8770.230,0,85610.726
15-12 14:32:48,70.812,3.753,24.021,0.250,0,1283848,4706288,32732,1369968,8898.823,129626.955,0,23380.554
15-12 14:32:49,2.000,0.250,97.753,0,0,1289124,4700996,32744,1369972,1602.047,2508.074,0,268.008
15-12 14:32:50,22.749,1.750,74.496,0,0,1318100,4672016,32744,1369976,2867.834,6335.634,0,0
15-12 14:32:51,0.750,0.500,99.265,0,0,1318100,4672016,32744,1369976,1274.186,2418.354,0,0
15-12 14:32:52,0.250,0,98.742,0,0,1318352,4671764,32744,1369976,1125.913,1877.854,0,0
15-12 14:32:53,1.250,0.250,96.504,1.750,0,1318352,4671764,32744,1369976,2246.092,2709.111,0,15572.636
15-12 14:32:54,0.500,0.250,98.751,0,0,1318344,4671764,32752,1369976,1100.015,2216.030,0,44.001
15-12 14:32:55,0.750,0,98.748,0,0,1318344,4671764,32752,1369976,1053.978,1745.963,0,0
15-12 14:32:56,0.750,0.250,98.998,0,0,1318344,4671764,32752,1369976,1233.980,2373.962,0,0
15-12 14:32:57,0.250,0,98.752,0,0,1318344,4671764,32752,1369976,1451.037,2323.058,0,0
15-12 14:32:58,0.750,0,99.252,0,0,1318344,4671764,32752,1369976,1054.023,1738.038,0,0
15-12 14:32:59,0.500,0.250,98.496,0,0,1318344,4671764,32752,1369976,993.961,1691.933,0,0
15-12 14:33:00,2.000,0,97.254,0,0,1318336,4671764,32760,1369976,1936.075,2447.094,0,16.001
15-12 14:33:01,0.750,0.250,99.248,0,0,1318336,4671764,32760,1369976,1259.975,1957.961,0,0
15-12 14:33:02,0.500,0,99.001,0,0,1318336,4671764,32760,1369976,994.007,1692.011,0,4.000
15-12 14:33:03,0.250,0,98.745,0,0,1318336,4671764,32760,1369976,1929.907,2376.885,0,0
15-12 14:33:04,1.500,0.500,98.000,0,0,1318336,4671764,32760,1369976,1054.001,1684.001,0,0
15-12 14:33:05,0.750,0.250,98.753,0,0,1318328,4671764,32768,1369976,994.026,1692.045,0,20.001
15-12 14:33:06,0.500,0,98.946,0,0,1318328,4671764,32768,1369976,1914.948,2363.702,0,0
15-12 14:33:07,0.500,0,99.059,0,0,1318328,4671764,32768,1369976,1278.760,1963.167,0,0
15-12 14:33:08,1.000,0.250,98.744,0,0,1318328,4671764,32768,1369976,1053.931,1691.889,0,0
15-12 14:33:09,0.250,0.250,99.006,0,0,1318328,4671764,32768,1369976,1874.110,2323.137,0,0
15-12 14:33:10,0.750,0,98.986,0.250,0,1318320,4671764,32776,1369976,993.861,1683.765,0,19.997
15-12 14:33:11,0.500,0.500,98.509,0,0,1318560,4671524,32776,1369976,1036.098,1734.163,0,0
15-12 14:33:12,1.000,0,98.250,0,0,1318528,4671524,32776,1370008,2025.007,2471.009,0,0
15-12 14:33:13,0.750,0.500,99.249,0,0,1318528,4671524,32776,1370008,1277.987,1915.980,0,20.000
15-12 14:33:14,0,0,99.004,0,0,1318528,4671524,32776,1370008,1134.047,1800.075,0,0
15-12 14:33:15,1.250,0,98.498,0,0,1318516,4671524,32784,1370012,1874.966,2314.957,0,31.999
15-12 14:33:16,0.500,0,98.751,0,0,1318516,4671524,32784,1370012,1260.017,1958.027,0,40.001
15-12 14:33:17,1.000,0.500,98.247,0,0,1318516,4671524,32784,1370012,1769.941,1798.940,0,0
15-12 14:33:18,1.000,0,98.501,0,0,1318516,4671524,32784,1370012,2425.016,3133.020,0,64.000
15-12 14:33:19,0.750,0,98.734,0,0,1318516,4671524,32784,1370012,1337.785,1969.684,0,7.999
15-12 14:33:20,0.250,0.250,98.973,0,0,1318508,4671524,32792,1370012,1113.696,1799.509,0,47.987
15-12 14:33:21,0.500,0.250,99.047,0,0,1318508,4671524,32792,1370012,2027.961,2424.149,0,0
15-12 14:33:22,0.250,0.250,98.996,0,0,1318508,4671524,32792,1370012,1053.958,2855.887,0,0
15-12 14:33:23,0.500,0,98.501,0,0,1318508,4671524,32792,1370012,994.010,1684.018,0,360.004
15-12 14:33:24,0.750,0,98.996,0,0,1318508,4671524,32792,1370012,1883.918,2322.899,0,0
15-12 14:33:25,1.749,0.250,97.419,0.250,0,1318724,4671300,32800,1370012,2483.928,1962.363,0,47.960
15-12 14:33:26,3.253,0.500,95.829,0,0,1318924,4671076,32800,1370036,2412.985,20282.683,0,0
15-12 14:33:27,1.000,0.250,98.752,0,0,1318924,4671076,32800,1370036,1431.028,3087.060,0,0
15-12 14:33:28,8.171,1.733,88.642,0,0,1327744,4662256,32800,1370036,1303.387,1676.773,0,43.578
15-12 14:33:29,56.041,4.796,38.118,0,0,1388540,4601272,32800,1370128,1185.437,5274.893,0,0
15-12 14:33:30,46.182,3.745,49.428,0,0,1425548,4564256,32800,1370136,1098.392,2722.016,0,0
15-12 14:33:31,45.792,4.254,48.294,0,0,1456860,4532796,32808,1370260,1036.950,1773.625,0,168.154
15-12 14:33:32,13.499,15.999,58.745,0,0,1456340,4292544,32808,1604764,251060702.167,187233.128,0,0
15-12 14:33:33,75.297,5.003,18.512,0,0,1473612,4271152,32808,1608792,31152.615,4439783.487,0,0
15-12 14:33:34,34.484,3.998,60.723,0.250,0,1474312,4259320,32808,1619628,52564.310,10900140.361,0,5105.699
15-12 14:33:35,32.000,3.500,63.501,0,0,1468444,4253752,32808,1630768,36326.549,11468787.465,0,0
15-12 14:33:36,32.014,3.501,62.777,0,0,1470584,4240228,32820,1641844,32604.943,11338295.720,0,124.053
15-12 14:33:37,32.246,3.500,62.991,0,0,1476412,4223208,32820,1652712,31364.717,11140531.649,0,0
15-12 14:33:38,29.242,2.749,66.733,0,0,1465496,4223300,32820,1663296,31807.805,10939350.640,0,0
15-12 14:33:39,29.258,3.501,64.767,2.001,0,1471372,4206480,32820,1673904,29775.827,10816016.195,0,33224.734
15-12 14:33:40,30.495,2.999,64.239,0,0,1473460,4194204,32820,1683808,27719.171,10158248.210,0,0
15-12 14:33:41,33.504,3.750,62.508,0,0,1479564,4177764,32832,1693892,28166.516,10488269.072,0,88.011
15-12 14:33:42,19.254,4.251,75.266,0,0,1304664,4590932,32832,1461808,20142.163,2456549.668,0,0
15-12 14:33:43,0.750,0.250,98.006,0,0,1288284,4607312,32832,1461808,1145.076,2170.143,0,0
15-12 14:33:44,5.000,4.500,84.501,2.250,0,1294860,4554964,32832,1506520,48068246.613,46018557.127,0,36864.296
15-12 14:33:45,0.500,0,99.499,0,0,1294860,4554964,32832,1506520,796.993,1580.987,0,0
15-12 14:33:46,0.250,0,98.996,0,0,1294844,4554964,32844,1506520,214.992,712.972,0,167.993
15-12 14:33:47,0.250,0.500,99.003,0,0,1294844,4554964,32844,1506520,233.008,725.024,0,0
15-12 14:33:48,0.500,0,98.505,0,0,1292904,4556900,32844,1506524,471.023,1323.064,0,0
15-12 14:33:49,1.750,1.500,91.233,4.999,0,966812,4883300,32848,1506436,1621.699,5473.985,0,49818.764
15-12 14:33:50,0.250,0.250,99.008,0,0,979904,4916068,32848,1461732,753.059,4173.327,0,4.000
15-12 14:33:51,0.750,0.250,98.754,0,0,985516,4956424,32848,1416868,944.037,1596.062,0,0
15-12 14:33:52,0,0.250,99.251,0,0,985504,4956424,32860,1416868,173.001,643.005,0,200.002
15-12 14:33:53,0.500,0,99.250,0,0,984848,4956960,32860,1416988,123886.214,2564.004,0,0
15-12 14:33:54,0.750,0.750,97.995,0,0,985904,4955728,32860,1416988,4274.788,2516.875,0,0
15-12 14:33:55,38.239,7.498,52.985,0,0,1063532,4832364,32860,1461780,3198.070,2610.241,0,0
15-12 14:33:56,54.732,4.499,39.487,0,0,1081660,4814220,32860,1461780,214.931,720.768,0,3.999
15-12 14:33:57,52.746,3.750,42.497,0,0,1131404,4764352,32860,1461900,1483.886,5958.543,0,0
15-12 14:33:58,51.284,5.003,42.528,0.250,0,1245532,4650272,32872,1461900,2806.852,2057.358,0,204.135
15-12 14:33:59,28.483,1.749,64.961,3.748,0,1245768,4650032,32872,1461904,5489.675,1646.003,0,37129.512
15-12 14:34:00,48.116,1.718,48.607,0,0,1245768,4650032,32872,1461904,4583.773,5144.470,0,0
15-12 14:34:01,29.293,0.255,71.068,0,0,1245768,4650032,32872,1461904,10140.074,1312.341,0,0
15-12 14:34:02,27.012,0.250,72.033,0,0,1245764,4650032,32872,1461908,9027.133,13188.038,0,8.004
15-12 14:34:03,26.996,0.250,72.491,0,0,1245764,4650032,32872,1461908,532.931,1364.822,0,0
15-12 14:34:04,26.751,0.250,72.252,0.250,0,1246000,4649780,32884,1461908,1220.025,2617.055,0,96.002
15-12 14:34:05,26.745,0.500,71.987,0.500,0,1246252,4649528,32884,1461908,238.955,810.848,0,8038.498
15-12 14:34:06,27.255,0.750,71.514,0,0,1257464,4617276,32884,1482424,545.105,1469.284,0,0
15-12 14:34:07,31.747,2.250,65.744,0,0,1266508,4570392,32884,1519324,279.976,1449.875,0,4.000
15-12 14:34:08,36.736,1.250,60.977,0,0,1264704,4572196,32884,1519324,238.911,810.696,0,0
15-12 14:34:09,33.016,0.250,66.782,0,0,1264376,4572524,32884,1519324,345.167,1305.630,0,0
15-12 14:34:10,26.501,0.250,72.752,0,0,1264116,4572776,32892,1519324,502.012,1615.038,0,96.002
15-12 14:34:11,25.250,0.500,74.000,0,0,1264084,4572776,32892,1519356,172.999,678.998,0,0
15-12 14:34:12,25.746,0.500,73.739,0,0,1264084,4572776,32892,1519356,544.920,1468.785,0,0
15-12 14:34:13,27.747,2.500,68.744,0,0,1267448,4510588,32892,1576632,413.962,1560.856,0,0
15-12 14:34:14,30.238,1.250,67.974,0,0,1266580,4511300,32892,1576736,172.933,678.737,0,0
15-12 14:34:15,39.262,0.750,54.267,4.751,0,1266580,4511300,32892,1576736,279.085,1203.366,0,44721.610
15-12 14:34:16,25.760,0.250,74.028,0.250,0,1266568,4511300,32904,1576736,280.107,1453.556,0,120.046
15-12 14:34:17,24.499,1.000,73.996,0,0,1272204,4463168,32904,1618188,334.982,828.955,0,0
15-12 14:34:18,25.747,1.500,72.240,0,0,1272712,4446816,32904,1633492,502.933,1426.809,0,0
15-12 14:34:19,32.247,0.750,65.493,0,0,1272712,4446816,32904,1633492,506.946,2337.749,0,0
15-12 14:34:20,25.759,0.500,71.024,2.251,0,1272296,4447232,32904,1633492,293.098,787.262,0,37036.329
15-12 14:34:21,24.748,0.500,73.995,0.250,0,1272528,4431856,32912,1648284,1510.900,2128.859,0,111.993
15-12 14:34:22,32.987,2.499,64.225,0,0,1261632,4379456,32912,1709876,1227.520,3266.721,0,0
15-12 14:34:23,23.250,2.500,73.249,0,0,1257580,4322760,32912,1769072,348.997,828.992,0,0
15-12 14:34:24,22.260,3.001,74.532,0,0,1261320,4258252,32912,1828056,503.219,1427.622,0,0
15-12 14:34:25,24.001,2.750,67.503,5.500,0,1259188,4202564,32912,1884368,280.013,1463.065,0,54238.425
15-12 14:34:26,23.249,4.250,67.748,4.250,0,1247984,4406780,32924,1696256,20072.468,4109.891,0,80665.863
15-12 14:34:27,0.750,0.750,97.499,0,0,1014216,4640636,32924,1696092,1020.987,6403.921,0,4.000
15-12 14:34:28,0.250,0,99.504,0,0,1014468,4640384,32924,1696092,687.025,4255.153,0,0
15-12 14:34:29,2.998,0.500,95.942,0,0,1022012,4632836,32924,1696096,3828.669,1478.100,0,0
15-12 14:34:30,46.388,4.489,46.637,0,0,1069808,4584956,32924,1696180,781.115,2680.532,0,0
15-12 14:34:31,44.609,3.759,50.623,0,0,1088500,4566308,32936,1696188,1459.553,4387.679,0,180.439
15-12 14:34:32,50.987,3.749,43.739,0,0,1116620,4538084,32936,1696308,232.942,732.818,0,0
15-12 14:34:33,44.489,11.997,38.990,3.749,0,1137444,4276580,32936,1930636,2365.397,5213.671,0,127967.374
15-12 14:34:34,52.553,6.256,39.790,0.250,0,1131136,4484512,32936,1734420,49826.220,8883673.819,0,106431.272
15-12 14:34:35,30.998,3.250,63.996,0,0,1137128,4468204,32936,1744508,34585.971,10358205.357,0,0
15-12 14:34:36,29.487,3.498,65.970,0,0,1134764,4460228,32936,1754616,29987.429,10545565.668,0,24360.976
15-12 14:34:37,29.008,3.001,67.018,0.250,0,1138352,4445748,32948,1765148,30708.101,10555099.541,0,128.034
15-12 14:34:38,32.261,3.751,63.022,0,0,1140744,4432872,32948,1775372,30439.599,10625290.833,0,0
15-12 14:34:39,28.986,2.499,67.217,0,0,1144912,4418360,32948,1785484,24017.114,10415727.121,0,0
15-12 14:34:40,28.259,2.501,68.271,0,0,1150268,4402700,32948,1795500,27809.589,10163264.782,0,0
15-12 14:34:41,31.500,2.500,65.750,0,0,1157272,4386412,32948,1804512,26640.892,9378011.850,0,0
15-12 14:34:42,32.506,3.501,63.512,0,0,1155924,4378144,32956,1813976,29428.342,9706509.120,0,24.004
15-12 14:34:43,10.751,2.250,86.255,0,0,1153672,4617416,32956,1583040,10696.669,3284421.342,0,0
15-12 14:34:44,3.250,0.750,95.494,0,0,1015744,4755316,32956,1583044,184589.245,13861.117,0,0
15-12 14:34:45,0.250,0,98.746,0,0,1002908,4768244,32956,1583032,724.972,1631.937,0,31.999
15-12 14:34:46,1.750,1.500,96.505,0,0,1007308,4741652,32956,1604772,23407237.242,77334.794,0,0
15-12 14:34:47,1.500,1.500,95.005,0.250,0,1009584,4715728,32968,1627744,24483123.607,182817.645,0,148.008
15-12 14:34:48,0.500,0.500,98.997,0,0,1047672,4723548,32968,1582876,795.974,1424.953,0,0
15-12 14:34:49,0,0,99.504,0,0,1038676,4732544,32968,1582876,395.017,797.034,0,0
15-12 14:34:50,0.250,0.250,99.248,0,0,1030584,4740636,32968,1582876,246.996,688.989,0,0
15-12 14:34:51,0,0.250,99.249,0,0,1019244,4751976,32968,1582876,606.995,1374.989,0,183.998
15-12 14:34:52,0.250,0.250,98.747,0,0,1018092,4829192,32980,1508656,183.995,634.981,0,107.997
15-12 14:34:53,0.500,0,99.506,0,0,1017896,4829388,32980,1508656,275.016,802.047,0,0
15-12 14:34:54,0.250,0,98.996,0,0,1011616,4835668,32980,1508656,338.986,1220.951,0,0
