"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu02",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_random100_fifo_new002.csv 1",,,,"Date:","16 Dec 2025 17:28:10 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 17:32:13,30.491,4.499,63.232,1.250,0,1047692,5144276,42764,1164632,9169.387,11459.734,0,8845.479
16-12 17:32:14,54.732,3.249,38.987,0,0,1068852,5123108,42764,1164640,5434.222,8542.204,0,115.962
16-12 17:32:15,54.268,3.501,39.513,0.250,0,1115844,5075984,42776,1164760,1550.524,6681.259,0,224.076
16-12 17:32:16,39.000,4.000,51.000,0,0,1159368,5032428,42776,1164776,3518.970,8762.926,0,0
16-12 17:32:17,3.001,1.000,94.793,0,0,1165368,5026380,42776,1164808,31389.149,8262.725,0,0
16-12 17:32:18,1.250,1.000,97.211,0,0,1055300,5136492,42776,1164796,200865.260,13681.569,0,0
16-12 17:32:19,2.500,2.500,88.249,4.250,0,1041048,5127840,42776,1187260,24235901.385,75902.971,0,36171.510
16-12 17:32:20,18.507,8.003,72.276,0,0,1026380,5073580,42856,1254284,23667373.415,174190.541,0,176.063
16-12 17:32:21,50.739,4.749,42.241,0,0,1066416,5078872,42856,1209424,1332.709,5664.764,0,11.997
16-12 17:32:22,52.756,3.000,42.755,0,0,1086572,5058712,42856,1209428,167.018,697.074,0,0
16-12 17:32:23,45.504,3.000,49.505,0,0,1104688,5040596,42856,1209428,1581.149,3011.284,0,0
16-12 17:32:24,63.473,4.748,30.987,0,0,1188580,4956680,42876,1209432,15770.180,7038.956,0,0
16-12 17:32:25,60.021,4.752,32.512,0.250,0,1277108,4912872,42888,1164708,9633.430,5662.016,0,304.108
16-12 17:32:26,71.879,4.742,19.467,0,0,1285644,4904332,42888,1164712,5715.352,10385.469,0,0
16-12 17:32:27,35.818,5.510,54.854,0,0,1297984,4891904,42888,1164800,3787.186,124080.422,0,0
16-12 17:32:28,3.747,0.500,94.668,0,0,1302092,4887792,42888,1164804,1559.646,2090.186,0,0
16-12 17:32:29,19.015,1.501,79.311,0,0,1309144,4880736,42888,1164808,2539.964,6381.935,0,20.015
16-12 17:32:30,1.000,0,99.006,0,0,1309132,4880736,42900,1164808,1292.082,2430.154,0,176.011
16-12 17:32:31,1.000,0,98.219,0,0,1309380,4880484,42900,1164812,2341.264,2830.111,0,0
16-12 17:32:32,0.250,0,98.530,0,0,1301316,4888548,42900,1164812,1120.339,2312.701,0,0
16-12 17:32:33,9.749,0.750,89.737,0,0,1301768,4888072,42900,1164836,4768.320,22071.854,0,3.999
16-12 17:32:34,1.499,0,97.467,0,0,1301764,4888072,42900,1164840,1899.348,5094.251,0,0
16-12 17:32:35,1.251,0,98.300,0,0,1301752,4888072,42908,1164844,1198.604,1928.972,0,64.032
16-12 17:32:36,0.500,0.500,98.251,0,0,1301752,4888072,42908,1164844,1235.008,2837.018,0,8.000
16-12 17:32:37,1.250,0,99.004,0,0,1301752,4888072,42908,1164844,2300.102,2789.123,0,136.006
16-12 17:32:38,0,0,98.746,0,0,1301752,4888072,42908,1164844,987.962,1709.934,0,0
16-12 17:32:39,2.499,0.500,96.965,0,0,1301744,4888072,42908,1164852,4249.486,10981.087,0,0
16-12 17:32:40,2.501,0.500,94.531,2.251,0,1302244,4887568,42908,1164856,1783.589,4924.626,0,17253.697
16-12 17:32:41,0.750,0,98.750,0,0,1302236,4887568,42916,1164856,1392.996,2321.993,0,120.000
16-12 17:32:42,0.750,0.250,98.504,0,0,1302236,4887568,42916,1164856,1983.086,2808.122,0,0
16-12 17:32:43,0.750,0,98.500,0,0,1302236,4887568,42916,1164856,1604.001,1941.001,0,0
16-12 17:32:44,1.500,0.750,97.746,0,0,1302224,4887568,42916,1164868,3196.880,10503.605,0,0
16-12 17:32:45,1.750,0.750,90.242,6.749,0,1302220,4887568,42916,1164872,2215.814,5877.507,0,36784.911
16-12 17:32:46,0,0,98.761,0.250,0,1302176,4887568,42924,1164908,1030.117,1778.203,0,80.009
16-12 17:32:47,1.000,0.250,98.503,0,0,1302176,4887568,42924,1164908,2300.064,2861.079,0,0
16-12 17:32:48,1.749,0.250,97.680,0,0,1302868,4886868,42924,1164916,7813.407,4918.479,0,0
16-12 17:32:49,1.001,0,97.816,0,0,1302860,4886868,42924,1164924,1586.065,11192.513,0,0
16-12 17:32:50,1.500,0.750,94.251,3.500,0,1302856,4886868,42924,1164928,2110.018,5356.044,0,36348.302
16-12 17:32:51,0,0.250,98.751,0,0,1302856,4886868,42924,1164928,1136.017,2300.034,0,8.000
16-12 17:32:52,1.000,0,98.740,0.250,0,1302848,4886868,42932,1164928,2239.770,2806.711,0,107.989
16-12 17:32:53,2.750,0.250,96.514,0,0,1303096,4886616,42932,1164932,8426.193,13221.872,0,0
16-12 17:32:54,0.250,0,98.747,0,0,1303080,4886616,42932,1164948,1153.968,2332.936,0,0
16-12 17:32:55,0.750,0.500,98.721,0,0,1303076,4886616,42932,1164952,2109.390,5354.450,0,0
16-12 17:32:56,0.750,0.500,98.527,0,0,1303076,4886616,42932,1164952,1393.387,2212.615,0,0
16-12 17:32:57,1.250,0,98.498,0,0,1303320,4886364,42940,1164952,2596.949,3680.927,0,63.999
16-12 17:32:58,3.500,0.500,95.761,0,0,1303572,4886112,42940,1164952,11180.282,19600.247,0,0
16-12 17:32:59,4.999,0.750,92.984,0,0,1304312,4885132,42940,1165192,11009.125,208509.484,0,0
16-12 17:33:00,2.000,0.750,96.234,0,0,1296204,4884124,42940,1174308,10077070.350,40238.113,0,0
16-12 17:33:01,14.497,7.998,75.232,0,0,1301332,4797960,42964,1254708,37811204.400,120304.089,0,0
16-12 17:33:02,52.149,4.491,41.170,0.250,0,1350600,4748596,42976,1254708,286.447,3060.087,0,255.506
16-12 17:33:03,54.225,3.249,41.231,0,0,1452488,4692668,42976,1209820,571.741,2464.882,0,3.998
16-12 17:33:04,42.854,2.506,53.631,0,0,1460300,4684856,42976,1209820,1584.862,3195.788,0,0
16-12 17:33:05,50.993,6.249,40.995,0,0,1202580,4942700,42976,1209740,7952.971,6917.105,0,3.999
16-12 17:33:06,66.266,4.001,28.757,0,0,1235436,4955552,42980,1165056,4861.144,5993.410,0,4.001
16-12 17:33:07,74.720,2.749,21.241,0,0,1252812,4938220,42992,1165044,14983.964,12554.942,0,235.905
16-12 17:33:08,27.766,2.752,68.039,0,0,1256944,4933964,42992,1165168,8279.709,129027.378,0,0
16-12 17:33:09,2.000,0.500,97.012,0,0,1264748,4926152,43000,1165168,1280.155,2654.321,0,72.009
16-12 17:33:10,20.000,0.750,78.502,0,0,1293724,4897172,43000,1165172,2931.068,6357.148,0,0
16-12 17:33:11,0.500,0.250,98.242,0,0,1293724,4897172,43000,1165172,1227.904,2035.841,0,19.998
16-12 17:33:12,1.500,0,98.255,0,0,1293944,4896948,43000,1165176,2406.125,4693.244,0,0
16-12 17:33:13,0.500,0.500,98.995,0,0,1293940,4896948,43000,1165180,987.950,1701.915,0,0
16-12 17:33:14,9.000,1.000,89.253,0,0,1293908,4896948,43008,1165204,4789.181,23204.875,0,28.001
16-12 17:33:15,1.250,0,98.474,0,0,1293908,4896948,43008,1165204,1324.656,2915.244,0,0
16-12 17:33:16,1.749,0.250,97.220,0,0,1294660,4896192,43008,1165208,2331.282,5313.365,0,351.892
16-12 17:33:17,0.750,0.250,98.537,0,0,1294656,4896192,43008,1165212,1114.416,1858.693,0,4.001
16-12 17:33:18,0.749,0.250,98.680,0,0,1293412,4897436,43008,1165212,2344.333,3254.686,0,0
16-12 17:33:19,0.500,0.250,98.575,0,0,1291800,4899048,43008,1165212,1048.799,1757.338,0,0
16-12 17:33:20,2.500,0.250,96.758,0,0,1292036,4898796,43016,1165220,3867.314,10397.844,0,44.004
16-12 17:33:21,2.000,0.250,97.002,0,0,1292760,4898068,43016,1165224,2318.054,5791.134,0,64.001
16-12 17:33:22,0.250,0.250,99.002,0,0,1292760,4898068,43016,1165224,988.024,1822.044,0,0
16-12 17:33:23,1.000,0.250,98.506,0,0,1292760,4898068,43016,1165224,2240.130,2728.159,0,8.000
16-12 17:33:24,1.250,0,98.002,0,0,1292760,4898068,43016,1165224,1280.027,2418.051,0,0
16-12 17:33:25,2.749,0.750,95.699,0,0,1297784,4893028,43024,1165232,3745.006,10571.371,0,71.962
16-12 17:33:26,1.750,0,96.276,1.250,0,1297780,4893028,43024,1165236,2212.604,5461.490,0,8866.418
16-12 17:33:27,0.500,0.750,98.519,0,0,1297780,4893028,43024,1165236,1214.238,2304.452,0,0
16-12 17:33:28,0.750,0,98.752,0,0,1297780,4893028,43024,1165236,2360.055,2853.067,0,0
16-12 17:33:29,1.249,0.500,97.696,0,0,1297768,4893028,43024,1165248,6003.661,3677.954,0,0
16-12 17:33:30,1.751,0.250,97.542,0,0,1297756,4893028,43032,1165252,3400.455,13034.577,0,112.048
16-12 17:33:31,1.000,0.500,87.516,10.502,0,1297752,4893028,43032,1165256,2152.404,5407.014,0,53017.940
16-12 17:33:32,0.500,0.500,96.715,1.499,0,1297752,4893028,43032,1165256,987.640,1735.367,0,27945.805
16-12 17:33:33,0.750,0,98.783,0,0,1297752,4893028,43032,1165256,2406.811,3384.140,0,8.003
16-12 17:33:34,1.250,0.250,98.237,0,0,1297976,4892804,43032,1165256,4771.376,2625.656,0,0
16-12 17:33:35,2.500,0.250,97.238,0,0,1297956,4892804,43032,1165276,4578.429,12263.471,0,4.000
16-12 17:33:36,0.750,0.500,98.249,0.250,0,1298164,4892580,43044,1165280,2257.986,5927.963,0,135.999
16-12 17:33:37,0.250,0,98.274,0,0,1298164,4892580,43044,1165280,988.243,1728.425,0,0
16-12 17:33:38,1.250,0.250,98.502,0,0,1298388,4892356,43044,1165280,2854.050,3610.063,0,0
16-12 17:33:39,1.250,0,98.240,0,0,1298388,4892356,43044,1165280,3484.651,3064.693,0,0
16-12 17:33:40,8.500,1.500,89.998,0,0,1298400,4892104,43044,1165520,19059.662,225565.003,0,0
16-12 17:33:41,3.000,1.000,95.249,0,0,1295508,4887248,43052,1173260,8601233.453,8152129.337,0,83.999
16-12 17:33:42,8.250,6.250,82.752,0,0,1293060,4805564,43056,1254804,39461360.644,37810788.357,0,136.003
16-12 17:33:43,43.477,5.497,48.724,0,0,1347744,4750848,43068,1255040,2483.658,1837.007,0,0
16-12 17:33:44,58.256,4.000,36.254,0,0,1370592,4727916,43068,1255040,287.029,780.079,0,0
16-12 17:33:45,46.245,3.250,48.744,0,0,1428504,4669968,43068,1255072,1059.878,4336.501,0,0
16-12 17:33:46,57.987,5.749,34.742,0,0,1162624,4936092,43080,1254996,3732.178,5887.703,0,207.954
16-12 17:33:47,76.002,6.000,17.501,0,0,1295008,4848900,43080,1210288,197.006,697.020,0,68.002
16-12 17:33:48,67.030,3.251,28.013,0,0,1301772,4887032,43080,1165396,5584.524,5697.575,0,0
16-12 17:33:49,72.502,3.500,21.751,0,0,1301224,4887564,43088,1165404,10866.283,7634.199,0,0
16-12 17:33:50,39.505,1.500,58.508,0,0,1304108,4884556,43088,1165528,16261.132,131824.280,0,0
16-12 17:33:51,11.999,0.750,85.993,0.250,0,1320792,4867856,43100,1165532,3153.732,7373.373,0,283.976
16-12 17:33:52,9.253,0.750,89.776,0,0,1331376,4857272,43100,1165532,1964.567,5400.559,0,0
16-12 17:33:53,0.250,0.500,98.250,0,0,1322360,4866288,43100,1165532,1084.005,1888.008,0,0
16-12 17:33:54,1.500,0.250,98.252,0,0,1319264,4869380,43100,1165536,2412.054,3303.073,0,4.000
16-12 17:33:55,0.500,0,98.990,0,0,1316216,4872428,43100,1165536,987.905,1709.836,0,0
16-12 17:33:56,5.993,0.999,92.398,0,0,1315532,4873084,43108,1165556,4897.567,22192.382,0,43.951
16-12 17:33:57,1.502,0.250,97.364,0,0,1313884,4874720,43108,1165568,2377.786,6319.404,0,52.061
16-12 17:33:58,0.750,0,99.008,0,0,1313880,4874720,43108,1165572,988.078,1804.143,0,0
16-12 17:33:59,1.000,0.250,98.495,0,0,1312392,4876208,43108,1165572,3061.848,4223.790,0,0
16-12 17:34:00,0.500,0,98.253,0,0,1311428,4877172,43108,1165572,1160.030,2224.058,0,0
16-12 17:34:01,1.250,0.500,98.997,0,0,1311420,4877172,43116,1165572,1579.944,1850.935,0,39.999
16-12 17:34:02,4.249,0.500,94.234,0.250,0,1312164,4876416,43116,1165584,4378.252,13776.645,0,2259.614
16-12 17:34:03,0.500,0.250,96.514,1.750,0,1312164,4876416,43116,1165584,1094.164,2344.351,0,15334.299
16-12 17:34:04,0.750,1.000,98.254,0,0,1312164,4876416,43116,1165584,988.036,1710.063,0,4.000
16-12 17:34:05,1.250,0.250,98.007,0,0,1312160,4876416,43116,1165588,2240.156,2736.191,0,0
16-12 17:34:06,0.750,0,98.743,0,0,1312160,4876416,43116,1165588,1811.873,2558.820,0,0
16-12 17:34:07,4.750,0.750,94.002,0,0,1315164,4873392,43124,1165600,4319.074,14142.242,0,124.002
16-12 17:34:08,0.500,0.250,91.249,7.000,0,1315164,4873392,43124,1165600,987.994,1727.989,0,36511.762
16-12 17:34:09,0.750,0.250,98.004,0,0,1315164,4873392,43124,1165600,2346.107,3329.152,0,0
16-12 17:34:10,1.250,0.250,98.217,0,0,1315164,4873392,43124,1165600,2240.256,2277.244,0,0
16-12 17:34:11,3.251,0.500,96.521,0,0,1315624,4872916,43124,1165616,7224.566,13367.897,0,0
16-12 17:34:12,1.000,0,98.008,0.250,0,1315624,4872916,43132,1165608,2216.183,5878.486,0,100.008
16-12 17:34:13,0.250,0.500,95.504,3.000,0,1315612,4872916,43132,1165620,1054.040,1782.067,0,36333.367
16-12 17:34:14,1.000,0.500,97.994,0,0,1315864,4872664,43132,1165620,2419.855,3852.770,0,4.000
16-12 17:34:15,1.000,0.250,98.244,0,0,1315864,4872664,43132,1165620,2943.811,2860.816,0,4.000
16-12 17:34:16,2.750,0.500,96.759,0,0,1316068,4872440,43132,1165640,6697.640,12641.208,0,8.001
16-12 17:34:17,0.750,0.500,97.995,0,0,1316068,4872440,43140,1165632,2151.901,5405.751,0,111.995
16-12 17:34:18,0.750,0,98.752,0,0,1316056,4872440,43140,1165644,1094.017,2250.035,0,0
16-12 17:34:19,0.750,0,98.230,0,0,1316056,4872440,43140,1165644,2913.407,5044.973,0,0
16-12 17:34:20,1.000,0.250,98.016,0,0,1316056,4872440,43140,1165644,2115.351,2118.351,0,0
16-12 17:34:21,7.999,1.750,89.742,0,0,1316572,4871712,43140,1165856,19958.263,224470.468,0,0
16-12 17:34:22,1.998,0.250,96.416,0.250,0,1306772,4881480,43148,1165880,1818.424,7171.784,0,75.934
16-12 17:34:23,5.505,5.255,86.575,0.250,0,1314928,4828612,43148,1210592,48068327.895,46061969.580,0,4.003
16-12 17:34:24,0,0.250,98.997,0,0,1319460,4870020,43148,1165700,511.986,1272.966,0,0
16-12 17:34:25,0.250,0.250,99.501,0,0,1319460,4870020,43148,1165700,167.001,689.004,0,0
16-12 17:34:26,1.000,0,98.755,0,0,1319460,4870020,43148,1165700,167.009,689.036,0,8.000
16-12 17:34:27,0.500,0.500,98.266,0,0,1317704,4871776,43148,1165700,381.062,1327.217,0,0
16-12 17:34:28,1.500,1.999,96.470,0,0,959344,5230340,43160,1165620,1723.468,6436.012,0,143.956
16-12 17:34:29,0.250,0.250,98.767,0,0,987512,5248000,43160,1120912,377.065,3917.673,0,0
16-12 17:34:30,0.500,0.250,99.006,0,0,983764,5251628,43160,1121032,124364.299,3168.186,0,0
16-12 17:34:31,0.500,0,98.998,0,0,980784,5254608,43160,1121032,226.995,706.984,0,0
16-12 17:34:32,15.244,5.248,78.969,0,0,1000176,5190228,43160,1165672,6701.401,3420.673,0,0
16-12 17:34:33,57.251,4.250,35.001,0,0,1043548,5146632,43172,1165816,405.008,1331.028,0,220.005
16-12 17:34:34,43.457,2.747,50.949,0,0,1057404,5132772,43172,1165820,1430.580,5493.546,0,19.980
16-12 17:34:35,51.043,4.754,42.786,0,0,1106676,5083380,43172,1165940,167.139,697.582,0,0
16-12 17:34:36,23.264,11.007,64.540,0,0,1665332,4524696,43172,1165952,8420.217,4847.003,0,0
16-12 17:34:37,1.500,2.000,95.250,0.250,0,996392,5193800,43172,1165776,25150.876,11838.942,0,32.000
16-12 17:34:38,34.946,4.243,59.158,0,0,1052236,5137856,43184,1165864,13561.885,1820.166,0,171.733
16-12 17:34:39,60.219,4.997,31.234,1.749,0,1068860,5121224,43184,1165872,1386.286,11818.913,0,17235.124
16-12 17:34:40,56.590,4.006,38.561,0,0,1118132,5071832,43184,1165992,863.376,3916.243,0,0
16-12 17:34:41,25.503,10.751,62.757,0,0,1662448,4527512,43184,1165996,2796.307,2066.227,0,0
16-12 17:34:42,7.502,3.251,88.775,0,0,1087116,5103080,43184,1165808,14413.038,5185.453,0,32.009
16-12 17:34:43,28.500,4.000,66.750,0,0,1122624,5067484,43184,1165896,13811.046,10331.034,0,0
16-12 17:34:44,51.000,6.500,29.000,7.250,0,1131532,5058584,43196,1165908,725.996,12600.934,0,40679.786
16-12 17:34:45,48.999,3.250,45.749,0,0,1141076,5049008,43196,1165940,1298.965,2478.933,0,0
16-12 17:34:46,41.746,5.999,49.996,0,0,1264872,4925076,43196,1166060,1800.839,1784.840,0,0
16-12 17:34:47,12.752,7.251,78.511,0,0,1692728,4497192,43196,1166072,20368.817,8926.235,0,0
16-12 17:34:48,27.473,5.245,66.185,0,0,1057524,5132516,43196,1165960,4348.752,10547.697,0,31.969
16-12 17:34:49,47.996,3.500,47.746,0.250,0,1082704,5107316,43208,1165968,5584.550,4970.599,0,171.986
16-12 17:34:50,52.984,2.999,39.488,3.249,0,1113064,5076824,43216,1166092,1402.582,4287.724,0,32434.345
16-12 17:34:51,45.812,3.755,49.818,0,0,1146368,5043496,43216,1166100,2304.128,5916.031,0,40.054
16-12 17:34:52,15.250,2.250,81.750,0.250,0,1002896,5187144,43216,1165908,12354.940,8826.957,0,32.000
16-12 17:34:53,27.423,4.238,67.311,0,0,1037584,5152368,43216,1165996,4115.467,5860.576,0,0
16-12 17:34:54,52.879,4.010,41.351,0,0,1075112,5114820,43228,1166004,5430.279,7884.280,0,188.461
16-12 17:34:55,60.409,2.995,34.448,0,0,1092632,5097180,43228,1166124,11301.987,7545.642,0,0
16-12 17:34:56,47.336,4.007,45.583,0,0,1123092,5066700,43228,1166144,14609.618,15920.006,0,0
16-12 17:34:57,1.000,1.000,97.761,0,0,1005316,5184652,43228,1165952,9342.098,11039.298,0,40.005
16-12 17:34:58,28.248,4.250,66.745,0,0,1046216,5143668,43228,1166036,4186.663,5802.533,0,0
16-12 17:34:59,51.748,3.500,42.998,0,0,1073140,5116724,43240,1166044,5805.760,1607.934,0,167.993
16-12 17:35:00,60.808,2.741,35.887,0,0,1107288,5082452,43240,1166168,1850.167,10278.594,0,0
16-12 17:35:01,45.644,4.263,48.904,0,0,1118644,5070928,43240,1166192,13875.828,11680.895,0,0
16-12 17:35:02,1.000,1.250,96.257,0,0,1014372,5175336,43252,1166200,203121.697,6328.489,0,172.013
16-12 17:35:03,0.500,0.250,99.250,0,0,1008776,5180932,43252,1166200,5397.985,5766.984,0,0
16-12 17:35:04,0.250,0,98.994,0,0,994388,5195320,43252,1166200,10101.348,5128.669,0,15.999
16-12 17:35:05,0.250,0,99.245,0,0,988508,5201200,43252,1166200,526.972,9076.513,0,0
