"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu02",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_stanford_fifo_new02.csv 1",,,,"Date:","16 Dec 2025 16:49:26 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 16:53:27,1.000,0,98.274,0,0,1332500,4783648,38176,1245012,1645.404,2569.631,0,0
16-12 16:53:28,0.250,0,98.731,0,0,1332500,4783648,38176,1245012,1047.795,1754.657,0,0
16-12 16:53:29,1.500,0.500,98.503,0,0,1332496,4783648,38176,1245016,2240.064,2726.077,0,0
16-12 16:53:30,0.750,0,98.738,0,0,1332496,4783648,38176,1245016,1093.873,2222.741,0,4.000
16-12 16:53:31,0.750,0.250,98.257,0,0,1332488,4783648,38184,1245016,1030.070,1751.119,0,92.006
16-12 16:53:32,0.500,0,95.730,2.749,0,1332488,4783648,38184,1245016,987.794,1708.644,0,24050.996
16-12 16:53:33,2.500,0.750,96.739,0,0,1332712,4783424,38184,1245016,1994.769,2444.717,0,0
16-12 16:53:34,0.250,0,99.050,0,0,1332712,4783424,38184,1245016,988.500,1701.860,0,0
16-12 16:53:35,8.500,0.750,90.499,0,0,1332684,4783424,38184,1245044,4128.963,21562.805,0,0
16-12 16:53:36,1.748,0,94.877,1.997,0,1332672,4783424,38192,1245048,2312.008,6295.854,0,17385.504
16-12 16:53:37,0.751,0.751,95.362,3.504,0,1332672,4783424,38192,1245048,1211.421,1955.293,0,28477.394
16-12 16:53:38,1.000,0.250,97.997,0,0,1332672,4783424,38192,1245048,2239.935,2823.918,0,8.000
16-12 16:53:39,0.750,0.250,98.770,0,0,1332672,4783424,38192,1245048,1154.239,2285.473,0,0
16-12 16:53:40,2.000,0,97.245,0,0,1332672,4783424,38192,1245048,1167.940,1808.907,0,0
16-12 16:53:41,0.500,0.250,95.486,3.000,0,1332656,4783424,38204,1245052,987.851,1700.744,0,27971.789
16-12 16:53:42,1.000,0.500,98.259,0,0,1332652,4783424,38204,1245056,2037.189,2487.230,0,0
16-12 16:53:43,0.500,0,99.002,0,0,1332652,4783424,38204,1245056,1816.029,2510.039,0,0
16-12 16:53:44,1.750,0.250,97.256,0,0,1332652,4783424,38204,1245056,3213.207,10476.675,0,0
16-12 16:53:45,2.250,0.500,96.503,0,0,1333100,4782936,38204,1245096,2282.081,5873.209,0,0
16-12 16:53:46,1.000,0.250,98.731,0,0,1333092,4782936,38212,1245096,987.806,1812.644,0,67.987
16-12 16:53:47,1.000,0,98.516,0,0,1333092,4782936,38212,1245096,2282.368,2777.448,0,0
16-12 16:53:48,0.750,0.500,98.701,0,0,1333088,4782936,38212,1245100,1153.432,2909.566,0,0
16-12 16:53:49,0.750,0,98.738,0,0,1333088,4782936,38212,1245100,1047.869,1754.780,0,0
16-12 16:53:50,0.500,0,99.050,0,0,1333088,4782936,38212,1245100,988.504,1701.867,0,0
16-12 16:53:51,1.000,0.750,98.230,0,0,1333088,4782936,38212,1245100,1643.660,2329.518,0,35.993
16-12 16:53:52,1.000,0.250,98.278,0,0,1333076,4782936,38224,1245100,1441.413,2006.576,0,64.018
16-12 16:53:53,1.750,0,97.479,0,0,1333076,4782936,38224,1245100,3348.295,11879.499,0,7.998
16-12 16:53:54,1.500,0.500,97.267,0,0,1333312,4782684,38224,1245116,2830.503,6847.216,0,0
16-12 16:53:55,0.750,0.250,98.977,0,0,1333312,4782684,38224,1245116,987.773,1718.605,0,0
16-12 16:53:56,0.750,0,98.781,0,0,1333312,4782684,38224,1245116,1351.423,2151.674,0,0
16-12 16:53:57,0.750,0.250,97.736,0,0,1333300,4782684,38232,1245120,2024.702,2911.571,0,43.994
16-12 16:53:58,1.500,0.250,98.763,0,0,1333300,4782684,38232,1245120,2181.278,2231.284,0,0
16-12 16:53:59,0.250,0.500,98.208,0,0,1333180,4782460,38232,1245464,546221.476,3748.404,0,0
16-12 16:54:00,1.001,0.250,97.800,0,0,1332092,4778680,38232,1250332,5106852.398,14717.474,0,0
16-12 16:54:01,2.749,0.500,95.973,0,0,1333900,4774648,38232,1252556,2301696.473,18466.805,0,3.999
16-12 16:54:02,1.000,0.250,98.260,0,0,1333892,4774648,38240,1252556,2212.226,5516.565,0,60.006
16-12 16:54:03,1.250,0.500,98.512,0,0,1333892,4774648,38240,1252556,1094.135,2250.277,0,20.002
16-12 16:54:04,0.500,0,98.732,0,0,1334116,4774424,38240,1252556,2365.561,4098.240,0,0
16-12 16:54:05,0.250,0,98.999,0,0,1334112,4774424,38240,1252560,1113.987,1809.979,0,0
16-12 16:54:06,0.750,0,98.261,0,0,1334112,4774424,38240,1252560,2407.276,2800.321,0,0
16-12 16:54:07,1.000,0.250,98.234,0.250,0,1333172,4774200,38248,1253708,1226655.674,5925.028,0,127.979
16-12 16:54:08,0.750,0.750,97.528,0,0,1331356,4770420,38248,1259164,5920156.257,15165.327,0,52.015
16-12 16:54:09,2.500,0.250,96.985,0,0,1330768,4770168,38248,1259984,801312.572,15042.739,0,0
16-12 16:54:10,1.000,0.500,98.238,0,0,1330768,4770168,38248,1259984,2109.742,5356.345,0,0
16-12 16:54:11,0.500,0,99.015,0,0,1330768,4770168,38248,1259984,988.149,1720.259,0,0
16-12 16:54:12,0.750,0.250,98.757,0.250,0,1330756,4770168,38256,1259984,1469.107,2460.178,0,204.015
16-12 16:54:13,0.500,0,98.991,0,0,1330752,4770168,38256,1259988,2026.821,2666.764,0,0
16-12 16:54:14,1.000,0,98.476,0,0,1330752,4770168,38256,1259988,2180.461,2223.450,0,3.999
16-12 16:54:15,0.750,0.500,98.507,0,0,1330752,4770168,38256,1259988,1817.131,2339.169,0,4.000
16-12 16:54:16,1.250,0.500,97.494,0,0,1327588,4768908,38256,1264308,4762632.061,12940.226,0,0
16-12 16:54:17,9.753,1.751,86.529,0,0,1328064,4765156,38264,1267496,3226151.352,235194.271,0,60.020
16-12 16:54:18,1.500,0.250,97.723,0,0,1310140,4782916,38264,1267656,1228.666,2696.266,0,0
16-12 16:54:19,4.249,3.499,89.478,0,0,1308664,4743488,38264,1307616,43228843.885,41231615.555,0,0
16-12 16:54:20,13.252,5.751,79.265,0,0,1332344,4669012,38304,1356956,4795216.736,4659708.621,0,0
16-12 16:54:21,47.592,4.734,46.346,0,0,1392772,4608280,38304,1357168,272.097,1242.877,0,0
16-12 16:54:22,54.932,3.512,40.133,0.251,0,1417876,4583080,38316,1357176,287.953,3075.175,0,244.810
16-12 16:54:23,48.253,2.500,47.503,0,0,1448072,4552868,38316,1357176,1833.104,5833.330,0,0
16-12 16:54:24,54.967,5.747,36.478,0,0,1250304,4796804,38316,1312204,3096.168,3213.099,0,3.998
16-12 16:54:25,76.707,5.997,15.741,0,0,1278620,4814344,38320,1267500,376.790,3917.820,0,0
16-12 16:54:26,73.325,3.253,23.024,0,0,1296196,4796760,38320,1267508,11318.562,2797.858,0,0
16-12 16:54:27,22.008,2.001,74.026,0,0,1317956,4774864,38332,1267632,17588.192,133893.135,0,232.082
16-12 16:54:28,3.238,0.249,96.131,0,0,1332824,4759996,38332,1267632,6052.794,9958.818,0,0
16-12 16:54:29,20.323,1.487,77.823,0,0,1347184,4745632,38332,1267636,2696.536,6481.600,0,0
16-12 16:54:30,0.506,0.253,98.995,0,0,1347184,4745632,38332,1267636,1369.225,2506.533,0,0
16-12 16:54:31,1.249,0.250,98.185,0,0,1347180,4745632,38332,1267640,2298.469,2778.149,0,0
16-12 16:54:32,0.750,0,98.788,0,0,1347172,4745632,38340,1267640,988.379,1701.653,0,28.011
16-12 16:54:33,0.750,0.500,98.505,0,0,1347172,4745632,38340,1267640,1274.064,2339.117,0,0
16-12 16:54:34,1.000,0.250,98.020,0.750,0,1346860,4745944,38340,1267640,1180.244,1821.376,0,7441.538
16-12 16:54:35,1.250,0,98.259,0,0,1345312,4747492,38340,1267640,1150.103,1805.161,0,0
16-12 16:54:36,2.000,0,97.250,0,0,1345312,4747492,38340,1267640,1995.007,2437.009,0,0
16-12 16:54:37,4.250,0.500,94.993,0,0,1345300,4747496,38340,1267648,4128.683,21555.344,0,0
16-12 16:54:38,0.500,0.250,96.727,1.750,0,1345272,4747496,38348,1267668,1265.704,1755.589,0,17391.927
16-12 16:54:39,1.750,0.500,97.021,0.500,0,1345268,4747496,38348,1267672,1928.427,6016.331,0,7429.643
16-12 16:54:40,0.250,0.250,99.003,0,0,1345268,4747496,38348,1267672,1030.032,1853.057,0,0
16-12 16:54:41,1.000,0.250,98.489,0,0,1345268,4747496,38348,1267672,2239.742,2725.686,0,0
16-12 16:54:42,0.750,0,98.261,0,0,1345268,4747496,38348,1267672,1094.125,2223.253,0,0
16-12 16:54:43,1.500,0.750,94.997,3.750,0,1345260,4747496,38356,1267672,1047.966,1754.943,0,28043.083
16-12 16:54:44,0,0,98.507,0,0,1345256,4747496,38356,1267676,1048.072,1771.122,0,0
16-12 16:54:45,1.500,0.500,98.235,0,0,1345748,4747004,38356,1267676,2361.631,3180.503,0,0
16-12 16:54:46,0.500,0,98.765,0,0,1345716,4747004,38356,1267708,1538.230,2352.352,0,0
16-12 16:54:47,0.500,0,98.996,0,0,1345716,4747004,38356,1267708,1113.956,1886.926,0,0
16-12 16:54:48,2.500,0.500,97.502,0,0,1345700,4747004,38364,1267716,3319.076,11056.253,0,68.002
16-12 16:54:49,2.000,0.250,95.754,1.500,0,1345696,4747004,38364,1267720,2110.078,5172.192,0,12492.464
16-12 16:54:50,0.500,0.500,95.497,3.250,0,1345696,4747004,38364,1267720,1149.962,1916.937,0,39886.695
16-12 16:54:51,0.999,0,98.411,0,0,1345696,4747004,38364,1267720,2343.869,3254.042,0,0
16-12 16:54:52,0.250,0,99.089,0,0,1345696,4747004,38364,1267720,988.889,1702.530,0,0
16-12 16:54:53,1.000,0.250,99.000,0,0,1345696,4747004,38364,1267720,987.998,1700.996,0,8.000
16-12 16:54:54,0.500,0.250,98.753,0.250,0,1345688,4747004,38372,1267720,1214.043,2339.082,0,108.004
16-12 16:54:55,0.750,0.750,98.232,0,0,1345688,4747004,38372,1267720,2050.626,2018.632,0,0
16-12 16:54:56,0.750,0,99.019,0,0,1345688,4747004,38372,1267720,1662.314,2565.485,0,8.002
16-12 16:54:57,1.750,0.250,96.998,0,0,1345688,4747004,38372,1267720,3394.924,12449.723,0,0
16-12 16:54:58,0.750,0,98.993,0,0,1345676,4747004,38372,1267732,987.934,1849.877,0,0
16-12 16:54:59,1.250,0.250,98.002,0,0,1345924,4746752,38372,1267736,2170.040,5409.099,0,0
16-12 16:55:00,1.000,0,98.500,0,0,1345912,4746752,38380,1267740,1135.999,2282.997,0,160.000
16-12 16:55:01,0.750,0,98.750,0,0,1345912,4746752,38380,1267740,2240.009,2806.011,0,0
16-12 16:55:02,0.750,0.500,98.254,0,0,1345912,4746752,38388,1267732,988.041,1702.071,0,56.002
16-12 16:55:03,1.250,0.250,98.001,0,0,1345904,4746752,38388,1267740,3010.044,2861.042,0,0
16-12 16:55:04,0.500,0.250,98.745,0,0,1347916,4742748,38388,1269712,2178295.379,7710.616,0,4.000
16-12 16:55:05,1.499,0.749,97.165,0,0,1354424,4730652,38388,1275160,5766818.815,17247.863,0,19.982
16-12 16:55:06,2.252,0.250,97.083,0,0,1354408,4730652,38388,1275176,3485.969,12509.653,0,0
16-12 16:55:07,1.750,0.250,97.254,0,0,1354396,4730652,38396,1275180,2110.084,5357.212,0,288.011
16-12 16:55:08,0.750,0,98.999,0,0,1354352,4730696,38396,1275180,987.995,1727.991,0,247.999
16-12 16:55:09,1.249,0.250,98.172,0,0,1352284,4732764,38396,1275180,2464.030,3380.297,0,0
16-12 16:55:10,0.500,0,99.078,0,0,1351192,4733856,38396,1275180,1503.188,2160.707,0,44.035
16-12 16:55:11,0.750,0,98.741,0,0,1351188,4733856,38396,1275184,2431.788,1923.832,0,0
16-12 16:55:12,1.000,0.500,97.762,0,0,1350884,4731868,38404,1277412,2382834.738,8966.102,0,84.010
16-12 16:55:13,8.744,16.989,73.451,0,0,1346468,4731136,38408,1282472,5559095.471,20504.218,0,27.981
16-12 16:55:14,5.754,5.253,87.554,0,0,1346564,4730896,38408,1282608,4816.948,21405.101,0,8.005
16-12 16:55:15,2.750,0.750,96.235,0,0,1346564,4730896,38408,1282608,2557.602,11813.160,0,0
16-12 16:55:16,1.000,0.250,98.250,0,0,1346560,4730896,38408,1282612,1107.997,1773.994,0,4.000
16-12 16:55:17,1.000,0.500,97.767,0,0,1346560,4730896,38408,1282612,2360.399,5379.909,0,0
16-12 16:55:18,0.750,0.250,98.470,0.250,0,1346796,4730644,38420,1282612,1093.662,2223.312,0,387.880
16-12 16:55:19,1.250,0,98.271,0,0,1346796,4730644,38420,1282612,2964.625,2393.505,0,0
16-12 16:55:20,0.250,0.250,98.751,0,0,1345908,4730420,38420,1283696,1158197.473,5029.063,0,0
16-12 16:55:21,1.000,0.750,95.511,2.250,0,1346304,4726640,38420,1286996,3607241.428,10907.202,0,16653.835
16-12 16:55:22,6.250,1.000,91.500,0,0,1345172,4724400,38420,1290284,3227088.616,234770.390,0,0
16-12 16:55:23,1.500,0.500,97.998,0,0,1324600,4744972,38420,1290284,1080.975,2069.953,0,0
16-12 16:55:24,2.492,1.744,93.683,0.249,0,1332236,4723048,38428,1304220,15256270.189,14452026.366,0,386.690
16-12 16:55:25,11.789,8.026,78.005,0,0,1328956,4648408,38456,1379652,32838832.098,31503528.652,0,0
16-12 16:55:26,39.502,4.500,54.253,0,0,1397020,4580368,38456,1379796,167.011,725.046,0,0
16-12 16:55:27,57.314,3.987,38.376,0,0,1429016,4548364,38456,1379804,457.517,3629.232,0,7.974
16-12 16:55:28,48.375,4.261,44.866,0,0,1479164,4498216,38456,1379804,1831.728,4276.036,0,0
16-12 16:55:29,47.455,5.495,43.459,1.499,0,1252760,4724720,38468,1379724,2782.343,2648.471,0,17363.422
16-12 16:55:30,74.835,5.256,16.769,0,0,1354584,4714772,38468,1290132,15198.334,9616.968,0,0
16-12 16:55:31,76.097,3.992,18.213,0,0,1363092,4706260,38468,1290136,14988.878,15155.543,0,0
16-12 16:55:32,34.810,2.504,60.355,0,0,1368228,4700996,38468,1290264,3355.832,123275.221,0,0
16-12 16:55:33,1.501,0.250,96.317,0,0,1368228,4700996,38468,1290264,1171.812,2318.607,0,0
16-12 16:55:34,23.749,1.500,70.996,2.500,0,1392152,4677056,38480,1290268,2990.848,6347.678,0,28098.574
16-12 16:55:35,0.750,0,99.012,0,0,1392152,4677056,38480,1290268,1186.147,2009.249,0,4.000
16-12 16:55:36,0.750,0.250,96.005,2.750,0,1392400,4676808,38480,1290268,1499.079,2723.143,0,26729.408
16-12 16:55:37,1.250,0.250,98.001,0,0,1392396,4676808,38480,1290272,1877.011,2284.013,0,0
16-12 16:55:38,0.750,0,98.748,0,0,1392396,4676808,38480,1290272,987.976,1700.958,0,0
16-12 16:55:39,1.000,0.250,97.999,0,0,1392388,4676808,38488,1290272,1225.982,2288.967,0,99.999
16-12 16:55:40,0.500,0.250,98.988,0,0,1387428,4681768,38488,1290272,987.884,1708.799,0,0
16-12 16:55:41,1.750,0.500,95.005,2.250,0,1383160,4686036,38488,1290272,1931.100,1957.101,0,24001.237
16-12 16:55:42,2.749,0,96.725,0,0,1379640,4689556,38488,1290272,2787.269,3434.099,0,0
16-12 16:55:43,5.752,0.250,93.536,0,0,1376936,4692232,38488,1290300,2501.969,20483.935,0,0
16-12 16:55:44,1.750,0.500,97.751,0,0,1374572,4694592,38488,1290304,2110.027,5798.074,0,0
16-12 16:55:45,0.500,0.250,98.502,0,0,1372516,4696608,38496,1290336,1253.027,2934.063,0,84.002
16-12 16:55:46,1.000,0.250,98.238,0,0,1370520,4698604,38496,1290336,2281.715,2775.653,0,0
16-12 16:55:47,0.750,0,98.751,0,0,1368568,4700556,38496,1290336,988.006,1701.010,0,0
16-12 16:55:48,1.250,0,97.750,0,0,1368324,4700800,38496,1290336,2049.994,3128.991,0,0
16-12 16:55:49,0.500,0,99.002,0,0,1368320,4700800,38496,1290340,1048.025,1755.043,0,0
16-12 16:55:50,0.500,0.500,98.502,0.250,0,1368308,4700800,38508,1290340,1889.041,1915.041,0,96.002
16-12 16:55:51,1.000,0.500,98.998,0,0,1368308,4700800,38508,1290340,1135.978,2272.956,0,8.000
16-12 16:55:52,1.750,0,97.252,0,0,1368524,4700576,38508,1290348,3279.075,10593.241,0,0
16-12 16:55:53,0.500,0,98.995,0,0,1368536,4700564,38508,1290348,1053.943,1832.901,0,0
16-12 16:55:54,1.500,0.250,97.005,0,0,1368532,4700564,38508,1290352,2216.104,5704.269,0,0
16-12 16:55:55,1.500,0,97.986,0,0,1359228,4709864,38508,1290356,987.858,1812.740,0,0
16-12 16:55:56,1.000,0.250,98.501,0,0,1359220,4709864,38516,1290356,2282.033,2769.040,0,52.001
16-12 16:55:57,0.500,0.250,99.011,0,0,1359220,4709864,38516,1290356,1094.120,2231.245,0,0
16-12 16:55:58,0.750,0.500,98.508,0,0,1359220,4709864,38516,1290356,1048.087,1755.145,0,0
16-12 16:55:59,0.750,0,99.001,0,0,1359220,4709864,38516,1290356,988.006,1701.010,0,8.000
16-12 16:56:00,0,0,98.722,0,0,1359220,4709864,38516,1290356,1444.591,2337.338,0,87.975
16-12 16:56:01,1.250,0.250,98.778,0,0,1359220,4709864,38524,1290348,1538.437,1816.516,0,52.015
16-12 16:56:02,0.500,0.250,98.470,0,0,1359212,4709864,38524,1290356,1703.488,2710.185,0,0
16-12 16:56:03,2.500,0.500,97.016,0,0,1359200,4709864,38524,1290368,3515.596,12458.112,0,0
16-12 16:56:04,1.250,0.250,97.757,0,0,1359192,4709864,38524,1290376,2110.148,5449.381,0,0
16-12 16:56:05,0.500,0,98.999,0.250,0,1359192,4709864,38524,1290376,1107.988,2932.968,0,271.997
16-12 16:56:06,1.000,0.500,98.507,0,0,1359192,4709864,38524,1290376,2406.171,3382.240,0,4.000
16-12 16:56:07,1.000,0.500,98.739,0,0,1359184,4709864,38532,1290376,1107.874,1817.794,0,47.995
16-12 16:56:08,0.750,0,98.759,0,0,1359184,4709864,38532,1290376,3066.276,2435.219,0,0
16-12 16:56:09,0.250,0,97.985,0,0,1357572,4709416,38532,1292408,2177986.121,8099.788,0,0
16-12 16:56:10,1.750,0.750,97.269,0,0,1352220,4709416,38532,1297668,5775437.499,16675.212,0,0
16-12 16:56:11,3.999,0.500,95.233,0,0,1359868,4701604,38532,1297812,3309.425,11834.945,0,0
16-12 16:56:12,0.750,0.750,98.255,0.250,0,1359856,4701604,38540,1297816,2282.107,6011.283,0,60.003
16-12 16:56:13,0.499,0,98.846,0,0,1359856,4701604,38540,1297816,1028.400,2400.265,0,0
16-12 16:56:14,0.751,0,98.660,0,0,1359856,4701604,38540,1297816,989.602,1704.759,0,0
16-12 16:56:15,0.250,0,98.988,0,0,1359856,4701604,38540,1297816,2345.707,3320.586,0,4.000
16-12 16:56:16,1.250,0.250,98.516,0,0,1359856,4701604,38540,1297816,2241.358,2286.366,0,0
16-12 16:56:17,0.250,0.500,98.756,0,0,1359412,4701352,38548,1298504,750548.746,4704.274,0,68.004
16-12 16:56:18,0.750,0.750,97.998,0,0,1362968,4693792,38548,1302388,4218537.980,12865.796,0,0
16-12 16:56:19,1.750,0.250,96.497,0,0,1360264,4693568,38548,1305244,2983322.472,19568.393,0,4.000
16-12 16:56:20,1.000,0.250,98.744,0,0,1360260,4693568,38548,1305248,2175.870,5418.675,0,0
16-12 16:56:21,0.250,0.250,99.004,0,0,1360260,4693568,38548,1305248,1753.068,3151.123,0,0
16-12 16:56:22,1.000,0.250,98.250,0,0,1360260,4693568,38556,1305240,2479.995,2906.995,0,68.000
16-12 16:56:23,0.500,0.250,99.242,0,0,1360252,4693568,38556,1305248,1107.909,1763.855,0,0
16-12 16:56:24,0.500,0.250,98.506,0,0,1360252,4693568,38556,1305248,3172.185,2949.172,0,0
16-12 16:56:25,0.750,0.500,98.751,0,0,1358928,4693344,38556,1306796,1770318.446,7585.075,0,0
16-12 16:56:26,0.500,0.500,97.753,0,0,1361516,4685532,38556,1311852,5307169.822,15307.513,0,0
16-12 16:56:27,8.500,1.500,89.996,0,0,1360652,4685308,38556,1312912,917396.058,229914.489,0,0
16-12 16:56:28,1.750,0.250,96.995,0,0,1354328,4691624,38564,1312912,2091.903,7688.642,0,95.996
16-12 16:56:29,4.749,3.999,89.239,0,0,1349348,4650748,38564,1357624,48004852.873,46004406.159,0,0
16-12 16:56:30,11.246,5.248,82.718,0,0,1382352,4617916,38564,1357492,8906.587,4852.141,0,43.983
16-12 16:56:31,43.991,4.749,50.240,0,0,1428592,4571548,38564,1357536,166.967,732.854,0,0
16-12 16:56:32,58.248,3.750,35.999,0,0,1453804,4546348,38564,1357540,286.989,3064.886,0,0
16-12 16:56:33,51.251,3.250,43.251,0,0,1487808,4512328,38576,1357540,1879.038,4779.098,0,228.005
16-12 16:56:34,48.245,6.249,43.495,0,0,1206724,4793560,38576,1357460,2752.690,2646.702,0,0
16-12 16:56:35,73.271,4.001,19.756,0,0,1269044,4777052,38576,1312756,5616.629,4011.163,0,60.017
16-12 16:56:36,63.369,2.744,31.185,0,0,1276100,4769996,38576,1312756,14514.928,6300.946,0,0
16-12 16:56:37,48.627,3.760,45.869,0,0,1311136,4734828,38576,1312888,13382.851,137606.343,0,24.063
16-12 16:56:38,2.500,0.250,96.755,0,0,1318192,4727772,38576,1312888,1240.062,2205.111,0,0
16-12 16:56:39,22.000,1.000,76.499,0.250,0,1331024,4714920,38588,1312896,3012.974,6845.941,0,187.998
16-12 16:56:40,1.000,0,98.978,0,0,1331024,4714920,38588,1312896,1185.734,2000.551,0,0
16-12 16:56:41,0.750,0.250,98.525,0,0,1331024,4714920,38588,1312896,988.247,1701.426,0,292.073
16-12 16:56:42,1.000,0.500,98.251,0,0,1331020,4714920,38588,1312900,2346.017,3890.028,0,0
16-12 16:56:43,0.750,0,97.997,0.750,0,1331020,4714920,38588,1312900,987.967,1700.943,0,7423.752
16-12 16:56:44,1.000,0,98.240,0,0,1331012,4714920,38596,1312900,1161.883,1816.817,0,35.996
16-12 16:56:45,0.750,0.750,98.518,0,0,1331220,4714680,38596,1312932,1094.203,2231.413,0,0
16-12 16:56:46,2.250,0.250,94.493,2.250,0,1331220,4714680,38596,1312932,2790.801,2766.803,0,21090.496
16-12 16:56:47,0.500,0.500,99.001,0,0,1331220,4714680,38596,1312932,988.007,1709.012,0,0
16-12 16:56:48,7.249,0.250,90.990,0.500,0,1331416,4714456,38596,1312960,4234.541,22134.599,0,7435.194
16-12 16:56:49,1.750,0.750,97.511,0,0,1331412,4714456,38596,1312964,2212.250,5268.597,0,0
16-12 16:56:50,0.250,0,99.004,0,0,1331072,4714788,38604,1312964,1048.047,1795.081,0,116.005
16-12 16:56:51,1.250,0.500,95.746,2.000,0,1329052,4716808,38604,1312964,2444.901,3818.845,0,23803.034
16-12 16:56:52,0.750,0,98.744,0,0,1328184,4717676,38604,1312964,1047.931,1762.884,0,0
16-12 16:56:53,1.250,0.250,98.237,0,0,1328184,4717676,38604,1312964,987.867,1700.771,0,0
16-12 16:56:54,0.250,0.250,98.773,0,0,1328180,4717676,38604,1312968,1136.265,2265.528,0,0
16-12 16:56:55,0.500,0.250,98.980,0.250,0,1328168,4717676,38616,1312968,987.796,1700.649,0,51.989
16-12 16:56:56,1.000,0.250,98.508,0,0,1328168,4717676,38616,1312968,1949.157,1977.160,0,0
16-12 16:56:57,1.750,0.250,97.259,0,0,1328420,4717424,38616,1312968,3253.307,11054.042,0,0
16-12 16:56:58,1.500,0,97.250,1.000,0,1328420,4717424,38616,1312968,1054.000,1833.001,0,7644.003
16-12 16:56:59,2.250,0.500,97.247,0,0,1328408,4717424,38616,1312980,2151.923,5231.812,0,0
16-12 16:57:00,1.000,0,98.743,0,0,1328400,4717424,38624,1312980,1093.922,2334.834,0,59.996
16-12 16:57:01,1.250,0.250,98.004,0,0,1328400,4717424,38624,1312980,2300.089,2789.108,0,0
16-12 16:57:02,0.250,0.250,98.931,0,0,1328400,4717424,38624,1312980,1053.265,1418.010,0,7.994
16-12 16:57:03,0.750,0.500,96.039,2.501,0,1328400,4717424,38624,1312980,448.184,1796.738,0,44734.365
16-12 16:57:04,0.250,0,98.789,0,0,1328400,4717424,38624,1312980,1090.425,2896.129,0,0
16-12 16:57:05,1.000,0,99.000,0,0,1328400,4717424,38624,1312980,987.998,1700.997,0,0
16-12 16:57:06,1.000,0,98.244,0,0,1328612,4717200,38636,1312980,2054.867,2584.833,0,79.995
16-12 16:57:07,1.499,0.250,97.672,0,0,1328612,4717200,38636,1312980,3682.055,8308.354,0,0
16-12 16:57:08,1.251,0.500,98.576,0,0,1328600,4717200,38636,1312992,1206.927,6178.746,0,144.111
16-12 16:57:09,1.250,0.250,98.007,0,0,1328596,4717200,38636,1312996,2258.171,5927.449,0,0
16-12 16:57:10,0.750,0,98.731,0,0,1328592,4717200,38636,1313000,987.810,1718.669,0,0
16-12 16:57:11,0.750,0.250,98.515,0,0,1328584,4717200,38644,1313000,2240.332,3432.509,0,44.007
16-12 16:57:12,1.250,0,99.006,0,0,1328584,4717200,38644,1313000,1094.066,2232.135,0,0
16-12 16:57:13,0.750,0.500,98.242,0,0,1328584,4717200,38644,1313000,2180.815,2223.812,0,0
16-12 16:57:14,0.250,0.250,98.489,0,0,1329316,4715436,38644,1314032,1158599.681,5873.355,0,0
16-12 16:57:15,0.750,0.750,98.269,0,0,1330480,4709388,38644,1318784,5103639.190,15358.001,0,0
16-12 16:57:16,2.248,0,95.932,0,0,1328780,4709388,38652,1320432,1690968.471,17490.572,0,131.906
16-12 16:57:17,1.249,0.750,98.701,0,0,1328776,4709388,38652,1320436,2234.881,5603.194,0,3.998
16-12 16:57:18,0.501,0,98.865,0,0,1328776,4709388,38652,1320436,1095.273,2252.618,0,48.056
16-12 16:57:19,0.750,0.250,98.223,0,0,1328776,4709388,38652,1320436,2239.375,2806.217,0,0
16-12 16:57:20,0.250,0.750,99.005,0,0,1328776,4709388,38652,1320436,1030.051,1744.087,0,0
16-12 16:57:21,1.250,0,98.223,0,0,1328776,4709388,38652,1320436,2286.365,2745.237,0,0
16-12 16:57:22,0.750,0.250,98.558,0,0,1328804,4708156,38660,1321632,1431649.593,5599.295,0,188.111
16-12 16:57:23,1.250,0.500,97.494,0,0,1328920,4702612,38660,1326916,5510145.067,13975.107,0,0
16-12 16:57:24,1.750,0.500,97.499,0,0,1328956,4701604,38660,1327864,1008966.631,15104.815,0,0
16-12 16:57:25,0.500,0.500,98.243,0,0,1328952,4701604,38660,1327868,2151.846,5453.611,0,0
16-12 16:57:26,0.750,0,99.262,0,0,1328952,4701604,38660,1327868,1108.133,1828.220,0,0
16-12 16:57:27,0.250,0,98.996,0,0,1328944,4701604,38668,1327868,1456.946,2673.901,0,59.998
16-12 16:57:28,0.750,0,98.241,0,0,1329168,4701380,38668,1327868,1876.821,2356.775,0,0
16-12 16:57:29,0.750,0,98.761,0,0,1329168,4701380,38668,1327868,2181.252,2224.257,0,0
16-12 16:57:30,0,0.750,98.741,0,0,1328824,4701380,38668,1328212,478538.059,4555.601,0,0
16-12 16:57:31,1.250,0.500,97.489,0,0,1327840,4696844,38668,1333588,5713913.824,14465.410,0,0
16-12 16:57:32,7.749,1.250,89.733,0,0,1327852,4694856,38668,1335512,1797669.278,231565.368,0,0
16-12 16:57:33,1.000,0,98.039,0.250,0,1313356,4709312,38676,1335544,1247.496,2702.074,0,68.027
16-12 16:57:34,4.500,4.000,88.244,1.500,0,1327224,4649952,38676,1379992,47883408.501,258014.806,0,22534.411
