"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","ecnu02",,,,"User:","root"
"Cmdline:","dstat -tcmnd --output mr_stanford_capacity_02.csv 1",,,,"Date:","16 Dec 2025 18:13:22 CST"
"system","total usage",,,,,"memory usage",,,,"net/total",,"dsk/total",
16-12 18:17:25,0.750,0,98.745,0,0,1269404,4846612,45844,1235388,2151.882,2109.884,0,0
16-12 18:17:26,0.750,0.500,98.008,0,0,1273176,4842832,45852,1235388,1703.140,4015.329,0,60.005
16-12 18:17:27,1.750,0.250,97.761,0,0,1273164,4842832,45852,1235400,3454.398,12375.427,0,0
16-12 18:17:28,0.250,0.250,98.743,0,0,1273164,4842832,45852,1235400,1106.923,1833.873,0,4.000
16-12 18:17:29,1.500,0.500,97.755,0,0,1276936,4839052,45852,1235408,2289.126,5257.288,0,0
16-12 18:17:30,0.250,0.250,98.999,0,0,1276936,4839052,45852,1235408,1092.987,2171.975,0,0
16-12 18:17:31,1.000,0,98.495,0,0,1276936,4839052,45852,1235408,2340.880,3934.799,0,0
16-12 18:17:32,0.500,0.500,98.686,0.250,0,1280708,4835272,45860,1235408,1046.322,1685.908,0,23.984
16-12 18:17:33,0.751,0,98.568,0,0,1280708,4835272,45860,1235408,2287.579,2678.848,0,0
16-12 18:17:34,0.750,0.250,98.495,0,0,1280444,4834012,45860,1236932,1634900.615,6216.660,0,0
16-12 18:17:35,1.250,1.000,96.998,0,0,1288404,4820152,45860,1242832,6317799.380,16787.586,0,0
16-12 18:17:36,1.749,0,97.419,0,0,1288392,4820152,45860,1242844,4562.220,12744.441,0,0
16-12 18:17:37,1.251,0.500,98.329,0,0,1288380,4820152,45868,1242848,2152.729,5251.217,0,56.045
16-12 18:17:38,1.498,0.499,97.645,0,0,1288884,4819648,45868,1242848,1059.866,1703.177,0,0
16-12 18:17:39,1.001,0,98.617,0,0,1288884,4819648,45868,1242848,2347.795,3255.875,0,0
16-12 18:17:40,0.500,0.250,98.750,0,0,1288884,4819648,45868,1242848,1518.993,2101.990,0,0
16-12 18:17:41,0.750,0.500,98.498,0,0,1288880,4819648,45868,1242852,2430.962,1846.971,0,0
16-12 18:17:42,0.750,0.250,97.998,0,0,1289548,4815868,45868,1245900,3266991.335,11754.749,0,16.000
16-12 18:17:43,2.750,0.750,96.002,0,0,1290308,4810604,45876,1250284,4695779.618,26923.634,0,44.001
16-12 18:17:44,0.750,0.250,98.494,0,0,1290308,4810604,45876,1250284,986.944,2169.876,0,83.995
16-12 18:17:45,1.500,0.250,97.755,0,0,1290308,4810604,45876,1250284,2216.117,5727.302,0,0
16-12 18:17:46,0.250,0,98.998,0,0,1290268,4810604,45876,1250320,987.982,1650.970,0,31.999
16-12 18:17:47,1.250,0,98.251,0,0,1290268,4810604,45876,1250320,2282.030,2772.036,0,0
16-12 18:17:48,0.250,0.250,99.249,0,0,1290264,4810604,45884,1250316,1153.985,2208.971,0,91.999
16-12 18:17:49,1.000,0.500,98.006,0,0,1290256,4810604,45884,1250324,2964.177,2316.138,0,8.000
16-12 18:17:50,0.500,0.500,98.497,0,0,1289796,4809344,45884,1252044,1906203.420,6665.813,0,0
16-12 18:17:51,0.749,0.500,97.905,0,0,1288624,4805816,45884,1256600,4894002.780,14086.385,0,47.954
16-12 18:17:52,8.503,1.000,90.037,0,0,1289416,4803580,45884,1257996,1190375.454,230950.573,0,52.021
16-12 18:17:53,1.501,0.500,97.055,0,0,1268376,4824616,45884,1258000,2927.648,8381.719,0,0
16-12 18:17:54,3.500,2.750,92.497,0,0,1282376,4764708,45896,1302712,47884039.319,232839.790,0,71.998
16-12 18:17:55,0,0.250,99.003,0,0,1282376,4764708,45896,1302712,167.006,619.022,0,0
16-12 18:17:56,0.750,0.250,98.998,0,0,1282376,4764708,45896,1302712,166.997,618.987,0,0
16-12 18:17:57,0.250,0,99.249,0,0,1288060,4805028,45896,1257820,493.994,1182.986,0,16.000
16-12 18:17:58,1.000,0.250,98.500,0,0,1287888,4805200,45896,1257820,233.000,685.000,0,0
16-12 18:17:59,1.250,1.500,96.751,0.250,0,965564,5127540,45908,1257740,1608.013,5383.042,0,196.002
16-12 18:18:00,0.250,0.500,98.751,0,0,964336,5173512,45908,1213032,483.004,4389.041,0,0
16-12 18:18:01,0.500,0,99.250,0,0,964336,5173512,45908,1213032,167.000,583.000,0,0
16-12 18:18:02,0.250,0,98.944,0,0,964336,5173512,45908,1213032,208.883,624.649,0,0
16-12 18:18:03,0,0.250,99.287,0,0,964336,5173512,45908,1213032,339.127,1171.437,0,0
16-12 18:18:04,0.750,0.250,99.264,0,0,964324,5173512,45920,1213032,167.023,583.080,0,184.025
16-12 18:18:05,0.500,0.250,99.002,0,0,964324,5173512,45920,1213032,167.003,583.010,0,16.000
16-12 18:18:06,0,0,99.001,0,0,964324,5173512,45920,1213032,273.002,1105.008,0,0
16-12 18:18:07,0.750,0,99.206,0,0,964324,5173512,45920,1213032,268.882,678.702,0,0
16-12 18:18:08,0,0,98.289,0.750,0,964204,5173512,45920,1213152,124372.760,2312.907,0,7426.912
16-12 18:18:09,0.500,0.250,99.003,0,0,964196,5173512,45928,1213152,405.013,1171.036,0,68.002
16-12 18:18:10,16.490,4.497,78.954,0,0,963724,5129228,45928,1257940,6641.138,3357.048,0,0
16-12 18:18:11,51.757,4.001,41.756,0,0,1018160,5074796,45928,1257936,167.024,619.089,0,0
16-12 18:18:12,47.720,3.248,46.471,0,0,1047384,5045564,45928,1257944,1399.120,3588.743,0,0
16-12 18:18:13,50.012,3.751,44.010,0.500,0,1081772,5011068,45928,1258064,1798.420,4237.991,0,7437.739
16-12 18:18:14,36.268,10.255,52.275,0,0,1661372,4431468,45928,1258064,1351.652,1262.609,0,4.002
16-12 18:18:15,63.252,4.000,29.001,1.000,0,1750056,4342764,45940,1258064,5511.211,1261.048,0,16664.638
16-12 18:18:16,33.131,0.249,65.017,0,0,1750056,4342764,45940,1258064,9666.315,6398.043,0,0
16-12 18:18:17,32.377,1.255,65.507,0,0,1749144,4319076,45940,1282100,9646.858,8609.788,0,8.032
16-12 18:18:18,8.000,2.250,88.745,0,0,1005580,5057880,45940,1286648,25118.560,13704.214,0,31.998
16-12 18:18:19,32.400,3.710,59.854,0,0,1045716,5017656,45940,1286736,3574.400,1447.370,0,146.419
16-12 18:18:20,51.308,3.791,42.462,1.516,0,1064888,4998464,45952,1286744,558.067,6416.756,0,28837.492
16-12 18:18:21,54.452,3.247,39.465,0,0,1087924,4975308,45952,1286864,1356.793,3553.838,0,0
16-12 18:18:22,24.759,10.254,63.024,0,0,1642072,4421160,45952,1286864,2905.114,2092.802,0,8.003
16-12 18:18:23,71.901,3.246,21.970,0.749,0,1691968,4371264,45952,1286864,9868.476,887.783,0,20531.864
16-12 18:18:24,39.553,1.252,58.077,0,0,1731280,4331952,45952,1286864,9422.551,11276.020,0,0
16-12 18:18:25,28.761,0.750,70.777,0,0,1731280,4331952,45952,1286864,5080.912,1078.406,0,100.038
16-12 18:18:26,23.254,1.750,73.513,0,0,1734480,4299216,45964,1315496,14119.586,14947.738,0,144.026
16-12 18:18:27,26.241,5.498,66.227,0,0,1058000,4975824,45964,1315384,3759.687,2061.280,0,31.989
16-12 18:18:28,49.994,4.499,42.995,1.250,0,1080456,4953404,45964,1315396,466.944,6214.249,0,31952.140
16-12 18:18:29,62.003,4.500,31.251,0,0,1097372,4936364,45964,1315520,1272.052,3035.123,0,8.000
16-12 18:18:30,32.940,10.481,50.658,2.745,0,1655232,4378568,45964,1315520,2902.731,2513.438,0,32844.380
16-12 18:18:31,65.854,3.005,30.048,0.250,0,1699680,4334108,45976,1315520,18348.084,14230.557,0,232.368
16-12 18:18:32,37.531,0.731,60.197,0,0,1723652,4310168,45976,1315520,5909.495,1485.660,0,0
16-12 18:18:33,30.545,1.283,67.764,0,0,1734648,4269848,45976,1344116,390.156,1531.877,0,0
16-12 18:18:34,5.500,2.250,91.502,0,0,953772,5050912,45976,1343924,15505.384,12319.305,0,0
16-12 18:18:35,24.754,3.251,70.262,0,0,1008360,4996228,45976,1344012,3924.662,1517.256,0,0
16-12 18:18:36,49.491,3.499,43.742,1.000,0,1033052,4971532,45988,1344020,651.881,7891.559,0,24851.463
16-12 18:18:37,50.001,4.000,44.751,0,0,1090640,4913824,45988,1344140,1306.035,1921.051,0,0
16-12 18:18:38,44.254,4.500,51.254,0,0,1127660,4865232,45988,1355364,689.059,1902.164,0,6948.599
16-12 18:18:39,62.012,5.001,32.006,0,0,1175548,4806488,45992,1365900,15718.930,1373192.998,0,0
16-12 18:18:40,29.188,3.742,66.110,0,0,1267076,4736852,45992,1344536,25030.848,6234361.589,0,0
16-12 18:18:41,8.769,1.503,89.192,0,0,1038264,4965840,45992,1344344,20961.235,17828.474,0,68.147
16-12 18:18:42,22.250,3.250,73.249,0.250,0,1048076,4956012,46004,1344428,3910.937,2376.962,0,179.997
16-12 18:18:43,51.230,4.228,42.277,0,0,1082044,4922036,46004,1344436,226.803,657.530,0,0
16-12 18:18:44,56.539,3.769,38.195,0,0,1099184,4904772,46004,1344560,1391.112,4232.638,0,0
16-12 18:18:45,41.505,4.500,51.506,0.500,0,1142972,4852020,46004,1353328,855.094,3490.384,0,13961.537
16-12 18:18:46,58.245,3.750,37.247,0,0,1160800,4815256,46004,1371760,3325.720,329862.216,0,0
16-12 18:18:47,54.493,4.249,39.745,0,0,1232552,4736968,46016,1378128,20736.323,6511648.294,0,215.972
16-12 18:18:48,9.753,2.751,86.531,0,0,1092892,4905156,46016,1350284,23380.303,782903.021,0,32.011
16-12 18:18:49,24.421,3.738,68.527,0,0,1100632,4897328,46016,1350372,9652.654,7870.442,0,7.974
16-12 18:18:50,49.885,4.011,44.621,0,0,1113472,4884476,46016,1350384,547.484,7421.112,0,0
16-12 18:18:51,56.250,4.250,36.500,0,0,1140836,4857036,46016,1350460,1370.003,2393.005,0,8.000
16-12 18:18:52,44.758,3.251,50.259,0,0,1141612,4845444,46028,1361048,10222.867,6747.232,0,8065.473
16-12 18:18:53,59.991,3.749,34.495,0,0,1169900,4802236,46032,1375560,15221.830,1112366.389,0,0
16-12 18:18:54,46.767,4.001,45.517,1.250,0,1249712,4716892,46032,1380956,23642.785,5550773.440,0,17126.363
16-12 18:18:55,10.750,3.000,86.002,0,0,1014632,4981544,46032,1352056,220596.670,998162.132,0,40.001
16-12 18:18:56,0.250,0,98.967,0,0,1013432,4982744,46032,1352056,526.826,5057.329,0,0
16-12 18:18:57,3.500,2.750,91.249,0,0,989144,4961208,46044,1396764,47883464.886,142670.013,0,187.999
16-12 18:18:58,0,0.250,99.546,0,0,986152,4964200,46044,1396764,167.077,583.270,0,0
16-12 18:18:59,0.750,0.250,99.000,0,0,982972,4967380,46044,1396764,209.000,625.001,0,0
16-12 18:19:00,0,0,99.232,0,0,980152,4970200,46044,1396764,272.952,1104.805,0,0
16-12 18:19:01,0.250,0,98.996,0,0,977912,4972440,46044,1396764,226.991,636.975,0,19.999
16-12 18:19:02,4.000,2.750,92.992,0.250,0,971476,5084684,46052,1292800,6287.426,3180.710,0,155.986
16-12 18:19:03,34.006,7.501,56.259,0,0,1035228,5034212,46088,1280484,2890.472,2367.387,0,0
16-12 18:19:04,49.707,3.497,45.461,0,0,1055688,5013804,46088,1280480,166.857,618.469,0,0
16-12 18:19:05,44.533,3.753,50.288,0,0,1078364,4991124,46088,1280484,329.248,3003.258,0,0
16-12 18:19:06,46.481,2.999,49.230,0,0,1105300,4964188,46088,1280484,1746.285,4617.111,0,0
16-12 18:19:07,53.016,4.501,42.263,0,0,1158176,4911308,46088,1280488,1441.434,1485.447,0,40.012
16-12 18:19:08,73.067,3.910,21.016,0,0,1217636,4851836,46100,1280488,9292.998,5299.951,0,281.517
16-12 18:19:09,71.605,2.813,22.504,0,0,1240248,4829212,46100,1280500,10675.263,7252.551,0,0
16-12 18:19:10,41.530,2.502,55.791,0,0,1266076,4803256,46100,1280628,12871.369,131605.799,0,8.006
16-12 18:19:11,2.250,0.500,96.744,0,0,1268092,4801240,46100,1280628,1239.928,2543.853,0,0
16-12 18:19:12,28.258,1.500,69.269,0,0,1293792,4775536,46100,1280632,3037.826,6665.811,0,8.002
16-12 18:19:13,0.500,0.250,98.243,0.250,0,1293784,4775536,46108,1280632,1052.926,1857.870,0,319.978
16-12 18:19:14,0.999,0.250,98.625,0,0,1293784,4775536,46108,1280632,1348.289,2079.361,0,0
16-12 18:19:15,1.252,0.501,98.125,0,0,1293780,4775536,46108,1280636,2026.577,2774.528,0,4.005
16-12 18:19:16,1.000,0,98.256,0,0,1293780,4775536,46108,1280636,987.056,1632.093,0,32.002
16-12 18:19:17,1.000,0.250,96.498,1.750,0,1294028,4775288,46108,1280636,986.984,1631.974,0,21111.666
16-12 18:19:18,0.500,0.500,98.500,0,0,1292160,4777156,46108,1280636,1092.996,2153.993,0,80.000
16-12 18:19:19,2.000,0.250,96.229,1.000,0,1288004,4781304,46116,1280636,2007.563,1899.586,0,18415.987
16-12 18:19:20,1.000,0,98.266,0,0,1285676,4783632,46116,1280636,987.161,1632.267,0,12.002
16-12 18:19:21,5.249,0.750,93.489,0,0,1282568,4786712,46116,1280664,4374.474,22659.277,0,0
16-12 18:19:22,0.500,0,95.762,3.000,0,1282568,4786712,46116,1280664,1167.142,1740.212,0,23774.898
16-12 18:19:23,2.749,0.750,96.227,0,0,1294180,4775096,46116,1280668,2168.471,5010.777,0,0
16-12 18:19:24,0.750,0.500,96.277,1.500,0,1291848,4777420,46124,1280668,1093.307,2248.632,0,14576.098
16-12 18:19:25,1.000,0.250,96.987,1.250,0,1289472,4779796,46124,1280668,2238.689,2664.630,0,17665.544
16-12 18:19:26,1.250,0.500,97.769,0,0,1287392,4781876,46124,1280668,1029.197,1674.320,0,0
16-12 18:19:27,0.500,0.250,98.734,0,0,1286504,4782760,46124,1280672,1092.826,2153.657,0,0
16-12 18:19:28,1.000,0,99.008,0,0,1286504,4782760,46124,1280672,1047.086,1686.139,0,0
16-12 18:19:29,0.750,0.750,98.258,0,0,1286496,4782760,46132,1280672,1888.155,1846.152,0,32.003
16-12 18:19:30,0.500,0,98.748,0,0,1286496,4782760,46132,1280672,1092.983,2153.967,0,0
16-12 18:19:31,2.250,0.250,97.253,0,0,1286488,4782760,46132,1280680,3374.105,11674.363,0,0
16-12 18:19:32,1.999,0,97.223,0,0,1286964,4782284,46132,1280680,2109.411,5010.602,0,0
16-12 18:19:33,1.000,0.500,98.273,0,0,1286960,4782284,46132,1280684,1154.276,2320.555,0,0
16-12 18:19:34,1.000,0,98.752,0,0,1286960,4782284,46140,1280676,987.020,1632.033,0,36.001
16-12 18:19:35,0.250,0.500,98.500,0,0,1286952,4782284,46140,1280684,2239.003,2658.003,0,0
16-12 18:19:36,0.750,0,98.738,0,0,1286952,4782284,46140,1280684,1260.851,2303.728,0,0
16-12 18:19:37,0.500,0.250,98.987,0,0,1286952,4782284,46140,1280684,340.956,860.890,0,0
16-12 18:19:38,1.000,0.250,98.770,0,0,1286952,4782284,46140,1280684,987.204,1632.338,0,0
16-12 18:19:39,0.750,0.250,98.506,0,0,1286952,4782284,46140,1280684,1093.068,2154.134,0,4.000
16-12 18:19:40,0.750,0,98.472,0,0,1286944,4782284,46148,1280684,2561.262,4572.683,0,19.994
16-12 18:19:41,2.000,0.750,96.748,0,0,1287196,4782032,46148,1280684,3347.941,11890.789,0,0
16-12 18:19:42,0.750,0,99.021,0,0,1287184,4782032,46148,1280696,1135.238,2345.493,0,0
16-12 18:19:43,1.500,0.250,97.749,0,0,1287180,4782032,46148,1280700,2174.979,5256.950,0,0
16-12 18:19:44,1.000,0.250,98.729,0,0,1287180,4782032,46148,1280700,986.791,1649.650,0,0
16-12 18:19:45,0.500,0.500,98.527,0,0,1287176,4782032,46156,1280696,1093.300,2155.592,0,32.009
16-12 18:19:46,1.000,0,98.749,0,0,1287136,4782032,46156,1280736,2238.988,2729.985,0,0
16-12 18:19:47,0.500,0.250,98.503,0,0,1287136,4782032,46156,1280736,1029.028,1675.045,0,0
16-12 18:19:48,1.000,0.500,98.246,0,0,1287136,4782032,46156,1280736,2345.906,2730.890,0,79.997
16-12 18:19:49,1.000,0,98.251,0,0,1286088,4781808,46156,1282008,1362621.036,5781.047,0,0
16-12 18:19:50,1.500,1.000,97.235,0.500,0,1283564,4778028,46164,1288160,6587038.371,17416.272,0,83.987
16-12 18:19:51,2.500,0.250,96.506,0,0,1283804,4777776,46164,1288172,4439.273,12514.768,0,52.003
16-12 18:19:52,0.750,0.250,98.249,0,0,1283800,4777776,46164,1288176,2965.974,6112.947,0,0
16-12 18:19:53,1.250,0.250,97.984,0,0,1283796,4777776,46164,1288180,986.837,1650.727,0,55.991
16-12 18:19:54,1.000,0.250,98.779,0,0,1284020,4777552,46164,1288180,2345.700,3252.971,0,0
16-12 18:19:55,0.250,0,98.986,0,0,1284020,4777552,46164,1288180,1392.803,1632.769,0,51.993
16-12 18:19:56,1.250,0.250,97.991,0,0,1284012,4777552,46172,1288180,2496.778,2261.799,0,79.993
16-12 18:19:57,0.250,0.250,98.509,0,0,1283828,4775788,46172,1290088,2043934.427,8167.729,0,0
16-12 18:19:58,1.000,0.500,97.265,0,0,1284652,4769488,46172,1295424,5717151.157,14566.194,0,48.007
16-12 18:19:59,1.750,0.500,97.490,0,0,1284468,4769488,46172,1295604,191957.373,12779.693,0,0
16-12 18:20:00,0.500,0,97.995,0,0,1284468,4769488,46172,1295604,2215.895,5781.726,0,0
16-12 18:20:01,0.500,0.250,98.945,0,0,1284456,4769488,46180,1295604,1167.351,1758.022,0,59.967
16-12 18:20:02,2.251,0.500,97.295,0,0,1284456,4769488,46180,1295604,2217.036,2773.296,0,0
16-12 18:20:03,1.000,0,98.758,0,0,1284452,4769488,46180,1295608,1284.105,2269.185,0,52.004
16-12 18:20:04,0.750,0,98.965,0,0,1284452,4769488,46180,1295608,2246.212,2208.225,0,0
16-12 18:20:05,1.000,0.250,97.797,0,0,1283864,4768508,46184,1297132,1635647.267,6087.938,0,0
16-12 18:20:06,0.500,0.750,98.002,0,0,1286224,4761452,46192,1301704,4898787.289,13850.301,0,60.001
16-12 18:20:07,9.000,1.250,89.500,0,0,1285312,4760752,46192,1303280,1459504.868,230976.663,0,0
16-12 18:20:08,0.750,0.500,97.989,0,0,1276488,4769572,46192,1303284,1080.880,2055.772,0,51.994
16-12 18:20:09,3.746,2.997,90.401,0,0,1277624,4722980,46192,1347760,47833992.334,158598.674,0,0
16-12 18:20:10,0.250,0.250,98.869,0,0,1277236,4722980,46192,1347992,227.273,673.810,0,0
16-12 18:20:11,0.750,0,98.988,0,0,1277488,4722728,46204,1347980,166.980,618.928,0,83.990
16-12 18:20:12,0.750,0,98.753,0,0,1277472,4722728,46204,1347992,435.013,1291.039,0,0
16-12 18:20:13,1.000,1.000,97.982,0,0,1270460,4729728,46212,1347996,292.946,684.875,0,27.995
16-12 18:20:14,1.500,1.000,96.767,0,0,947376,5052924,46212,1347916,1535.264,1904.328,0,44.008
16-12 18:20:15,0.250,0.750,98.507,0,0,953316,5137632,46212,1258320,722.055,5473.414,0,4.000
16-12 18:20:16,0.750,0,98.686,0,0,953284,5137732,46212,1258316,226.852,636.586,0,35.977
16-12 18:20:17,0.250,0.250,99.317,0,0,953284,5137732,46212,1258316,269.182,679.460,0,0
16-12 18:20:18,0,0.250,98.986,0,0,953524,5137480,46224,1258316,332.953,1104.843,0,223.968
16-12 18:20:19,0.250,0,99.243,0,0,953524,5137480,46224,1258316,232.984,648.955,0,27.998
16-12 18:20:20,0.500,0,99.246,0,0,953524,5137480,46224,1258316,166.993,582.977,0,0
16-12 18:20:21,0.500,0,98.268,0.750,0,953972,5137032,46224,1258316,1651.297,2977.535,0,7441.336
16-12 18:20:22,0.500,0.250,98.496,0,0,953972,5137032,46224,1258316,208.992,624.978,0,8.000
16-12 18:20:23,0.500,0.500,99.253,0,0,953972,5137032,46224,1258316,167.005,583.017,0,0
16-12 18:20:24,0.250,0,98.984,0,0,954064,5136808,46232,1258440,124542.754,3097.496,0,95.984
16-12 18:20:25,0.250,0.250,99.277,0,0,954064,5136808,46232,1258440,431.118,847.232,0,0
16-12 18:20:26,37.992,6.499,53.488,0,0,1011652,5034316,46232,1303232,6577.580,3340.279,0,79.983
16-12 18:20:27,48.002,2.474,47.260,0,0,1033320,5012672,46232,1303208,423.610,1170.865,0,0
16-12 18:20:28,51.635,3.778,42.567,0,0,1091160,4954712,46232,1303328,1321.855,4242.630,0,0
16-12 18:20:29,26.554,9.770,60.122,2.505,0,1625364,4420512,46244,1303328,2867.797,3158.384,0,16689.735
16-12 18:20:30,76.981,3.960,17.575,0,0,1703736,4342140,46244,1303328,270.301,1137.640,0,0
16-12 18:20:31,52.067,1.517,42.462,3.033,0,1734984,4310892,46244,1303328,277.014,1181.859,0,32145.758
16-12 18:20:32,31.494,1.500,66.737,0,0,1745208,4278132,46244,1325332,15180.953,1355.728,0,0
16-12 18:20:33,9.002,3.001,85.017,0,0,1070400,4946188,46244,1331900,30957.171,16338.257,0,40.008
16-12 18:20:34,6.248,1.999,88.726,2.749,0,1088164,4928328,46256,1331952,3971.942,9928.354,0,28596.380
16-12 18:20:35,55.214,3.748,39.474,0,0,1126008,4890528,46256,1331988,545.647,7350.249,0,0
16-12 18:20:36,46.496,2.750,48.996,0,0,1135800,4880728,46256,1331996,1363.892,2524.801,0,0
16-12 18:20:37,46.042,3.753,48.545,1.251,0,1161168,4855236,46256,1332116,1904.757,1812.672,0,28137.953
16-12 18:20:38,48.715,9.493,40.721,0,0,1680788,4335612,46256,1332120,6179.531,1506.910,0,0
16-12 18:20:39,54.295,2.752,41.284,0,0,1749316,4267068,46268,1332124,23527.609,18605.507,0,176.147
16-12 18:20:40,36.255,0.750,61.758,0,0,1749316,4267068,46268,1332124,381.048,1520.192,0,0
16-12 18:20:41,27.743,2.249,68.733,0,0,1746460,4242876,46268,1358652,226.945,672.838,0,0
16-12 18:20:42,15.496,4.249,80.479,0,0,994136,4993024,46268,1360556,13132.585,8556.775,0,31.992
16-12 18:20:43,52.759,4.251,41.507,0,0,1036772,4950304,46268,1360640,287.046,673.109,0,0
16-12 18:20:44,44.747,3.250,49.997,0.250,0,1076584,4910488,46268,1360644,1571.905,7520.548,0,267.984
16-12 18:20:45,47.511,3.251,47.261,0,0,1109124,4877780,46280,1360800,2207.498,3501.791,0,168.038
16-12 18:20:46,39.651,11.970,48.130,0,0,1698300,4288604,46280,1360800,1344.642,2527.687,0,0
16-12 18:20:47,50.364,1.754,47.357,0,0,1758024,4228880,46280,1360800,209.475,662.504,0,0
16-12 18:20:48,33.753,1.000,64.505,0,0,1758024,4228880,46280,1360800,18955.508,9980.794,0,0
16-12 18:20:49,32.742,2.249,63.735,0,0,1756496,4200908,46280,1389404,15718.256,12687.978,0,0
16-12 18:20:50,7.003,2.751,89.535,0,0,1016160,4941548,46292,1389260,8509.322,5674.215,0,288.112
16-12 18:20:51,51.059,4.732,40.598,0,0,1046868,4910808,46292,1389292,271.980,1226.401,0,0
16-12 18:20:52,48.856,3.257,45.599,0,0,1080376,4877292,46292,1389300,1586.446,7483.253,0,0
16-12 18:20:53,49.548,3.253,45.294,0,0,1117268,4840260,46292,1389424,1513.466,3103.006,0,4.004
16-12 18:20:54,41.591,3.985,52.051,0,0,1147184,4782072,46296,1416992,1696.498,3916.987,0,27462.743
16-12 18:20:55,72.815,5.273,19.836,0,0,1244756,4680188,46308,1421196,20625.138,4449671.671,0,192.833
16-12 18:20:56,25.507,3.001,70.018,0,0,1292972,4656880,46308,1396856,33123.450,3202150.936,0,8.002
16-12 18:20:57,5.247,2.249,92.440,0,0,1068780,4881200,46308,1396744,4268.246,8966.215,0,31.979
16-12 18:20:58,52.006,4.250,42.005,0,0,1088624,4861364,46308,1396752,389.045,4133.475,0,0
16-12 18:20:59,51.755,3.000,43.754,0,0,1115936,4834048,46308,1396756,1343.125,1925.179,0,0
16-12 18:21:00,51.482,4.748,41.985,0,0,1160884,4788436,46320,1397392,5618.056,2495.136,0,28953.980
16-12 18:21:01,51.494,3.500,44.745,0,0,1207272,4713320,46320,1425408,11363.675,8371.024,0,0
16-12 18:21:02,52.014,4.251,40.511,0.750,0,1269312,4645488,46320,1431068,23349.342,5868727.993,0,11619.156
16-12 18:21:03,15.510,3.002,80.800,0,0,1071184,4870924,46320,1404292,19955.346,1760874.432,0,32.020
16-12 18:21:04,3.750,1.250,94.740,0,0,1064732,4877508,46320,1404160,4118.568,5908.380,0,19.998
16-12 18:21:05,52.999,5.000,40.000,0,0,1081816,4860372,46332,1404200,245.998,672.993,0,14695.857
16-12 18:21:06,46.468,3.747,47.967,0,0,1113564,4828620,46332,1404204,1608.878,4837.626,0,0
16-12 18:21:07,53.454,4.246,39.216,0.500,0,1146820,4807824,46336,1392088,928.195,3554.916,0,15374.663
16-12 18:21:08,45.157,2.744,50.895,0,0,1176820,4748352,46336,1420828,1502.902,2570.700,0,0
16-12 18:21:09,58.460,5.771,33.119,0,0,1260620,4660404,46336,1424892,23418.117,4191592.065,0,0
16-12 18:21:10,24.505,2.500,72.764,0,0,1278164,4669688,46348,1398620,238654.873,3495285.201,0,140.026
16-12 18:21:11,0.500,1.000,98.489,0,0,1008320,4939904,46348,1398424,5258.396,5358.385,0,115.987
16-12 18:21:12,2.750,3.000,90.257,0,0,1003500,4898884,46348,1443136,47890989.491,257067.046,0,0
16-12 18:21:13,0,0.250,99.499,0,0,1001048,4901336,46348,1443136,166.999,582.996,0,0
16-12 18:21:14,0.750,0.500,99.002,0,0,998916,4903468,46348,1443136,167.004,583.012,0,0
16-12 18:21:15,0,0,99.499,0,0,996076,4906308,46348,1443136,314.997,1146.988,0,12.000
16-12 18:21:16,0.250,0,99.002,0,0,992428,4909940,46360,1443136,241.006,637.015,0,176.004
16-12 18:21:17,0.500,0.250,98.742,0,0,990088,4912280,46360,1443136,166.986,582.952,0,0
16-12 18:21:18,21.684,7.228,69.539,0,0,1058196,4964312,46400,1325788,8983.784,4842.330,0,0
16-12 18:21:19,39.546,4.005,53.312,0,0,1092088,4930544,46400,1325764,167.194,691.804,0,0
16-12 18:21:20,55.579,2.504,40.057,0,0,1116528,4906100,46400,1325768,389.557,4162.952,0,0
16-12 18:21:21,49.242,3.999,45.993,0.250,0,1145240,4877372,46412,1325772,1686.731,3594.427,0,291.953
16-12 18:21:22,47.749,3.000,46.249,0,0,1199536,4823072,46412,1325776,1440.968,1484.968,0,0
16-12 18:21:23,56.039,4.503,31.772,0,0,1243384,4779224,46412,1325776,227.156,673.463,0,0
16-12 18:21:24,51.476,3.248,44.479,0,0,1263796,4758812,46412,1325776,14786.049,1518.286,0,0
16-12 18:21:25,64.271,3.251,32.261,0,0,1287272,4735208,46412,1325904,17478.710,141131.104,0,20.007
16-12 18:21:26,2.500,0.250,96.234,0,0,1293068,4729412,46412,1325904,593.904,1692.727,0,0
16-12 18:21:27,26.005,1.500,72.263,0,0,1324052,4698416,46420,1325908,3211.571,7043.251,0,124.022
16-12 18:21:28,1.000,0,97.504,0,0,1324052,4698416,46420,1325908,1185.047,1924.076,0,0
16-12 18:21:29,0.750,0.250,98.516,0,0,1324052,4698416,46420,1325908,987.156,1632.258,0,0
16-12 18:21:30,1.500,0.750,97.745,0,0,1327828,4694636,46420,1325912,2452.867,3274.822,0,55.997
16-12 18:21:31,0.500,0.250,98.951,0,0,1327828,4694636,46420,1325912,1046.485,1685.171,0,0
16-12 18:21:32,0.500,0.250,98.550,0,0,1327820,4694636,46428,1325912,1017.511,1686.847,0,56.028
